Source,Name,"Main Phone","Main Email",Website,"Website Valid","Email extension",Linkedin,Instagram,"Facebook X (formerly Twitter)",Pinterest,TikTok,Youtube,Mission,"Veteran Owned Business Y/N","Is certified Veteran Owned Business Y/N","Is Veteran Service Organization Y/N","Is VA or GOV Organization Y/N","VA or GOV Type","VA or GOV Subtype","Service Area","Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes,Owner,"Owner Phone","Owner Email"
careeronestop.org,,206-721-6000,james.libby@esd.wa.gov,https://www.worksourceskc.org/rainier,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2531 Rainier Avenue South",,,,98144-5328,"United States",Washington,,Seattle,"Monday, Tuesday, Wednesday, Thursday 8:00am - 5:00pm; Friday, 9:00am - 5:00pm (As of 10/1/2022)",2118.html,,
careeronestop.org,,206-934-5304,worksource@Seattlecolleges.edu,https://southseattle.edu/worksource,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"6000 16th Avenue SW",,,,98106,"United States",,,"Robert Smith Building 11 (Mail Stop 4RS11)","Monday - Thursday, 8:00am-4:30pm",2119.html,,
careeronestop.org,,209-710-6140,outreach@worknetmerced.com,https://worknetmerced.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"800 7th Street",,,,93635,"United States",California,,"Los Banos","Monday - Friday 8:00am to 5:00pm (First Thursday of the month: 8am-7pm)",212.html,,
careeronestop.org,,360-351-4021,wsclallam@esd.wa.gov,https://www.worksourcewa.com/microsite/content.aspx?appid=MGSWAOFFLOC&amp;pagetype=simple&amp;seo=officelocator,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"810 W Brackett Road",,,,98382,"United States",Washington,,Sequim,"M-Th, 8 a.m. - 5 p.m., Fri 9 a.m. - 5 p.m.",2120.html,,
careeronestop.org,,360-427-2174,cskinner@esd.wa.gov,https://pacmtn.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2505 Olympic Hwy N",,,,98584,"United States",,,"Suite 420; PO Box 1850","Mon-Fri 9-5, Closed from 12:00pm-1:00pm",2121.html,,
careeronestop.org,,"360-516-1001 Ext. 7",employkitsap@esd.wa.gov,https://www.worksourcewa.com/microsite/content.aspx?appid=MGSWAOFFLOC&amp;pagetype=simple&amp;seo=officelocator,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3120 NW Randall Way",,,,98383,"United States",Washington,,Silverdale,"M-Th, 8 a.m. - 5 p.m., Fri 9 a.m. - 5 p.m.",2122.html,,
careeronestop.org,,509-838-4246,programhelp@giin.org,https://discovergoodwill.org,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"130 East Third Avenue",,,,99202,"United States",Washington,,Spokane,"Monday â€“ Friday, 10:00 a.m. â€“ 3:00 p.m.",2123.html,,
careeronestop.org,,509-340-7800,jennim@nextgenzone.org,https://nextgenzone.org,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"901 East 2nd Avenue",,,,99202,"United States",,,"Suite 100","Mon-Thursday 9am to 4:30pm and Fridays 9am-12pm",2124.html,,
careeronestop.org,,509-533-7249,scc.workforce@scc.spokane.edu,https://scc.spokane.edu/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1810 North Green Street",,,,99217,"United States",,,"Bldg 6; Mail Stop 2063","Monday - Friday,   7:30am - 4:00pm",2125.html,,
careeronestop.org,,509-532-3120,workspokane@esd.wa.gov,https://www.worksourcewa.com,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"130 South Arthur Street",,,,99202,"United States",Washington,,Spokane,"Monday - Friday 9:00 a.m. - 5:00 p.m.",2126.html,,
careeronestop.org,,509-219-0344,columbiagorge@esd.wa.gov,https://www.worksourcewa.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"40 SW Cascade Avenue Suite A&amp;B",,,,98648,"United States",Washington,,Stevenson,"By appointment only",2127.html,,
careeronestop.org,,509-836-5405,spieti@esd.wa.gov,https://seeker.worksourcewa.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1925 Morgan Road",,,,98944,"United States",Washington,,Sunnyside,"M - F  8:00am - 5:00pm.",2128.html,,
careeronestop.org,,253-573-6577,Careerhub@goodwillwa.org,https://goodwillwa.org/career-pathways/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"714 South 27th Street",,,,98409,"United States",Washington,,Tacoma,"M - F 9:00 am - 4:00 pm",2129.html,,
careeronestop.org,,559-662-4500,mworkforce@maderaworkforce.org,https://www.maderaworkforce.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2037 West Cleveland Avenue",,,,93638,"United States",,,"P.O. Box 1205","Monday - Friday 8 am-5 pm, Computers Available Monday - Thursday 8 am-4:30 pm, Friday - varies",213.html,,
careeronestop.org,,253-593-7300,wspierce@esd.wa.gov,https://www.worksourcewa.com/microsite/content.aspx?appid=MGSWAOFFLOC&amp;pagetype=simple&amp;seo=officelocator,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2121 S. State Street",,,,98405,"United States",,,"Suite 300","Monday - Friday 9:00 am - 5:00 pm",2130.html,,
careeronestop.org,,509-865-7630,toddh@yvfwc.org,https://www.worksourcewa.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"706 Rentschler Lane",,,,98948,"United States",,,"PO Box 831","Monday - Thursday 8:00am - 5:00pm Friday - 8:00am - 4:00pm",2131.html,,
careeronestop.org,,206-477-7000,Patti.Gravel@kingcounty.gov,https://www.worksourcewa.com/microsite/content.aspx?appid=MGSWAOFFLOC&amp;pagetype=simple&amp;seo=officelocator,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"645 Andover Parkwest Commons",,,,98188,"United States",Washington,,Tukwila,"Monday through Friday,  8:00am - 5:00pm",2132.html,,
careeronestop.org,,360-515-5134,info@pacmtn.org,https://pacmtn.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1570 Irving St SW",,,,98512,"United States",Washington,,Tumwater,"Monday - Friday  9:00 am to 5:00 pm",2133.html,,
careeronestop.org,,"509-574-0105 or toll free 1-800-511-7388",otto.cruz@esd.wa.gov,https://career-advice.worksourcewa.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1205 Ahtanum Ridge Drive",,,,98903,"United States",,,"Suite A","Mon - Thur 8:30 am to 5pm; Fri 8:30 am to 4pm",2134.html,,
careeronestop.org,,360-735-5000,ESDGPWorkSourceSW@ESD.WA.GOV,https://www.worksourcewa.com/microsite/content.aspx?appid=MGSWAOFFLOC&amp;pagetype=simple&amp;seo=officelocator,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"204 SE Stonemill Drive",,,,98684,"United States",,,"Suite 215","M-F 9:00 am - 5:00 pm",2135.html,,
careeronestop.org,,509-527-4393,wallajobs@esd.wa.gov,https://www.worksourcewa.com/microsite/content.aspx?appid=MGSWAOFFLOC&amp;pagetype=simple&amp;seo=officelocator,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1530 Stevens",,,,99362,"United States",,,"PO Drawer H","Mon, Tue, Wed, Thurs, Fri: 8:00 am â€“ 4:00 pm",2136.html,,
careeronestop.org,,509-524-5230,mensor@esd.wa.gov,https://www.wwcc.edu/current-students/career-services/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"500 Tausick Way, Advising &amp; Counseling Center - Area 133",,,,99362,"United States",Washington,,"Walla Walla","Mon-Fri 7:30am - 4:30pm",2137.html,,
careeronestop.org,,"509-493-5009 or toll free 1-800-511-7388",columbiagorge@esd.wa.gov,https://www.worksourcewa.com/microsite/content.aspx?appid=MGSWAOFFLOC&amp;pagetype=simple&amp;seo=officelocator,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"107 West Jewett Blvd",,,,98672,"United States",,,"P.O. Box 1504","Monday to Thursday 8:30-12 closed from 12-1 for lunch open 1-5",2138.html,,
careeronestop.org,,760-924-1770,workforceservices@mono.ca.gov,https://www.monocounty.ca.gov/workforce-services,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1290 Tavern Road",,,,93546,"United States",,,"Suite 229","Monday - Friday 8 a.m. - 5 p.m.",214.html,,
careeronestop.org,,209-239-3315,info@sjcworknet.org,https://www.sjcworknet.org/jobseeker.asp,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2271 West Louise Avenue",,,,95337,"United States",,,"Room 905","Monday, Tuesday Thursday, Friday 8 a.m.- 4:30 p.m. (Wednesdays closed at 2:30pm)",215.html,,
careeronestop.org,,608-339-9559,jspencer@ncwwdb.org,https://jobcenterofwisconsin.com/Default.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"401 North Main Street",,,,53910,"United States",Wisconsin,,Adams,"Tuesday-Thursday 8am-4pm Closed between 11:45-12:45",2158.html,,
careeronestop.org,,715-682-9141,sarae.lazarz@dwd.wisconsin.gov,https://nwcep.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"417 9th Avenue West",,,,54806,"United States",Wisconsin,,Ashland,"Monday-Thursday, 8:00am- 4:30pm",2159.html,,
careeronestop.org,,831-796-3335,,https://montereycountyworks.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"289 12th Street",,,,93933,"United States",,,"Room 201","Monday - Thursday 10:00AM- 7:00PM and Fridays from 8:00am- 5:00pm.",216.html,,
careeronestop.org,,715-485-3115,inquire@workforceresource.org,https://www.workforceresource.org,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"317 A Main Street",,,,54810,"United States",,,"PO Box 278","Monday - Friday, 8:00am - 4:30pm",2160.html,,
careeronestop.org,,608-355-4810,jobcenterofwisconsin@dwd.wisconsin.gov,https://www.scwijobs.com,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"505 Broadway Street",,,,53913,"United States",,,"Room B27","Monday-Friday 8am-4pm Resource Room Mondays, Tuesdays &amp; Thursdays 9:00am-12pm &amp; 12:30pm-2:30pm",2161.html,,
careeronestop.org,,715-723-2248,inquire@workforceresource.org,https://www.workforceresource.org/home.php,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2829 County Hwy I",,,,54729,"United States",,,"Suite 2A","Monday-Friday  8:00am - 4:30pm",2162.html,,
careeronestop.org,,715-672-8801,inquire@workforceresource.org,https://www.workforceresource.org,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"403 - 3rd Avenue West",,,,54736,"United States",,,"Suite 200","Monday - Friday, 8:00am - 4:30pm",2163.html,,
careeronestop.org,,715-679-5551,westcentraljobcenters@dwd.wisconsin.gov,https://www.workforceresource.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"221 West Madison St",,,,54703,"United States",Wisconsin,,"Eau Claire","Monday - Friday 8am - 4pm",2164.html,,
careeronestop.org,,262-741-5180,findjobs@walworthcountyjobcenter.com,https://www.sewrks.com/career-seekers,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"400 County Road H",,,,53121,"United States",,,"Gateway Technical College Campus","Monday thru Friday, 8:00am - 4:30pm",2165.html,,
careeronestop.org,,"(608) 405-4033",southwestjobcenters@dwd.wisconsin.gov,https://jobcenterofwisconsin.com/Presentation/JobSeekers/mapSW.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1800 Bronson Blvd",,,,53809,"United States",,,"Bldg 200","Monday-Friday 8am-4:30pm",2166.html,,
careeronestop.org,,920-930-6570,bayareajobcenters@dwd.wisconsin.gov,https://bayareawdb.org/resources/job-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"301 N. Adams St.",,,,54301,"United States",,,"Suite 130","Mon - Fri 8:00 am - 4:30 pm",2167.html,,
careeronestop.org,,608-741-3400,help@jobcenter.org,https://jobcenterofwisconsin.com/Presentation/JobSeekers/mapSW.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1717 Center Ave",,,,53546,"United States",Wisconsin,,Janesville,"Monday-Friday 8:00 am to 4:30 pm",2168.html,,
careeronestop.org,,920-674-7500,jobcenterofwisconsin@dwd.wisconsin.gov,https://wdbscw.org/workers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"874 Collins Road",,,,53549,"United States",Wisconsin,,Jefferson,"Monday - Friday, 7:45am - 4:30pm",2169.html,,
careeronestop.org,,209-928-3247,igood@mljt.org,https://www.mljt.org/job-seeker-services,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"5362 Lemee Lane",,,,95338,"United States",,,"PO Box 1915","Monday - Thursday  8am - 4:30 pm  By appointment and modified basis for walk-ins  depending on staff availability. Closed to public Friday-Sunday))",217.html,,
careeronestop.org,,262-697-4500,doug.bartz@kenoshacounty.org,https://www.sewrks.com/career-seekers,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"8600 Sheridan Road",,,,53143,"United States",Wisconsin,,Kenosha,"M-F, 8:00am - 5:00 pm",2170.html,,
careeronestop.org,,715-799-5600,jobcenter@menominee.edu,,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"North 172 State Hwy. 47/55",,,,54135,"United States",,,"Po Box 1179","Monday-Friday 8:am-Noon",2171.html,,
careeronestop.org,,608-789-4584,crystal.strand@dwd.wisconsin.gov,,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2615 East Avenue South",,,,54601,"United States",,,"Suite 101","Monday-Friday 8am-4:30pm",2172.html,,
careeronestop.org,,608-288-2459,jobcenterofwisconsin@dwd.wisconsin.gov,https://www.scwijobs.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1819 Aberg Avenue",,,,53704,"United States",Wisconsin,,Madison,"Monday-Friday 7:45am-4:30pm",2173.html,,
careeronestop.org,,715-679-5530,bayareajobcenters@dwd.wisconsin.gov,https://bayareawdb.org/resources/job-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1605 University Avenue.",,,,54143,"United States",Wisconsin,,Marinette,"Monday-Friday 10am-2pm",2174.html,,
careeronestop.org,,715-321-1011,pgelhar@ncwwdb.org,https://jobcenterofwisconsin.com/Default.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"211 E. Second Street",,,,54449,"United States",,,"Suite 123","Tuesday-Thursday 9:00 a.m.-3:00 p.m.",2175.html,,
careeronestop.org,,920-997-3272,debra.warga@dwd.wisconsin.gov,https://foxvalleyjobcenters.com/locations/menasha/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1802 Appleton Road",,,,54952,"United States",,,"Entrance #4","Mon - Fri 8:00am-4:30pm; Resource Room open Mon-Fri 9AM-4PM",2176.html,,
careeronestop.org,,715-232-7380,inquire@workforceresource.org,https://www.workforceresource.org/about_locations.html,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"401 Technology Drive East",,,,54751,"United States",Wisconsin,,Menomonie,"Monday - Friday, 8:00am - 4:30pm",2177.html,,
careeronestop.org,,414-203-8500,geraldine.perry@dwd.wisconsin.gov,https://www.employmilwaukee.org/Employ-Milwaukee/Job-Seeker.htm,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"4201 North 27th Street",,,,53216,"United States",,,"Suite 400","Monday - Friday 8 am - 5 pm; Wednesday 8 am - 7 pm",2178.html,,
careeronestop.org,,"414-203-8595 ext. 711",Geraldine.Perry@dwd.wisconsin.gov,https://www.employmilwaukee.org/Employ-Milwaukee/Job-Seeker.htm,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"4201 N. 27th Street",,,,53216,"United States",Wisconsin,,Milwaukee,"Monday-Friday 8am-5pm Wednesdays 8am-7pm",2179.html,,
careeronestop.org,,"530-749-4580(ONE STOP) 530-599-3040 (EDD)",Cesar.Serrano-Tovar@edd.ca.gov,https://www.yubacoe.org/onestop,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1114 Yuba Street",,,,95901,"United States",,,"Suite 214","Monday-Friday 8 a.m.-5 p.m. (Resource Room 8:30 a.m.-5 p.m.)",218.html,,
careeronestop.org,,414-389-6607,milwaukeejobcenters@dwd.wisconsin.gov,https://www.employmilwaukee.org/Employ-Milwaukee/Job-Seeker.htm,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2701 S Chase Avenue",,,,53207,"United States",,,"Suite C","Monday - Friday, 8 am - 4:30pm",2180.html,,
careeronestop.org,,414-374-1800,communication@ywcasew.org,https://www.employmilwaukee.org/Employ-Milwaukee/Job-Seeker.htm,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1915 N. Dr.Martin Luther King Drive",,,,53212,"United States",Wisconsin,,Milwaukee,"Monday-Friday, 8:00 a.m. to 4:00 p.m.",2181.html,,
careeronestop.org,,715-743-4631,inquire@workforceresource.org,https://www.workforceresource.org/seekers.html,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"501 Hewett Street",,,,54456,"United States",Wisconsin,,Neillsville,"Monday - Friday, 8:00am - 4:30pm",2182.html,,
careeronestop.org,,715-762-2477,sarae.lazarz@dwd.wisconsin.gov,https://nwcep.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1157 South 4th Avenue",,,,54552,"United States",Wisconsin,,"Park Falls","Monday - Thursday 8:00am-4:30pm",2183.html,,
careeronestop.org,,262-638-6481,HSWebTech@goracine.org,https://wdbscw.org/workers/job-center-system/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1717 Taylor Avenue",,,,53403,"United States",Wisconsin,,Racine,"Monday - Friday, 8:00am - 5:00pm",2184.html,,
careeronestop.org,,715-365-1500,northernadvantage@jobcenterwda6.com,,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"51 A North Brown Street",,,,54501,"United States",Wisconsin,,Rhinelander,"Monday:  8:30 â€“ 4:00, Tuesday:  8:30 â€“ 4:00, Wednesday: 12-4, Thursday:  8:30 â€“ 1:00, Friday, closed.",2185.html,,
careeronestop.org,,715-679-5570,westcentraljobcenters@dwd.wisconsin.gov,https://www.workforceresource.org/home.php,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"331 South Main St",,,,54868,"United States",,,"Ste 6","Mon - Fri 8am-4pm",2186.html,,
careeronestop.org,,"715-426-0388, Ext. 1710",inquire@workforceresource.org,https://www.workforceresource.org,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"704-B North Main Street",,,,54022,"United States",Wisconsin,,"River Falls","Monday - Friday, 8am - 4:30pm",2187.html,,
careeronestop.org,,715-524-2511,JobCenterofWisconsin@dwd.wi.gov,https://bayareawdb.org/resources/job-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"607 East Elizabeth Street",,,,54166,"United States",Wisconsin,,Shawano,"Monday - Friday, 8:00am - 4:30pm",2188.html,,
careeronestop.org,,920-930-6565,brian.ognacevic@gltdcorp.org,https://www.facebook.com/SheboyganCoJC/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3620 Wilgus Avenue",,,,53081,"United States",Wisconsin,,Sheboygan,"M-F 8:00a - 4:00p",2189.html,,
careeronestop.org,,559-230-4550,WFCinterest@workforce-connection.com,https://www.workforce-connection.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"655 Quince Street",,,,93640,"United States",,,"Suite C","Monday - Friday 8:00AM- 5:00PM",219.html,,
careeronestop.org,,715-635-2175,sarae.lazarz@dwd.wisconsin.gov,https://nwcep.org/job-seeker-services/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"522 Service Road",,,,54801,"United States",Wisconsin,,Spooner,"Monday-Thursday 8am-4:30pm",2190.html,,
careeronestop.org,,920-743-6915,JobCenterofWisconsin@dwd.wi.gov,https://jobcenterofwisconsin.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1300 Egg Harbor Road",,,,54235,"United States",,,"Suite 124","Monday-Friday 8am-4:30pm except Tuesdays",2191.html,,
careeronestop.org,,715-392-7800,sarae.lazarz@dwd.wisconsin.gov,https://nwcep.org/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1805 North 14th Street",,,,54880,"United States",,,"Suite 1","Monday-Friday 8am-4:30pm",2192.html,,
careeronestop.org,,262-695-8056,wfdc-info@wctc.edu,https://www.wfdc.org/job-seekers,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"327 E Broadway",,,,53186,"United States",Wisconsin,,Waukesha,"Monday thru Friday, 8:00am - 4:30pm",2193.html,,
careeronestop.org,,715-261-8700,nancy.brown@dwd.wisconsin.gov,https://jobcenterofwisconsin.com/Default.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"731 North 1st Street",,,,54403,"United States",,,"Suite 4000","Monday - Friday, 8:00am - 4:00pm",2194.html,,
careeronestop.org,,262-956-6875,wowjobcenters@dwd.wisconsin.gov,https://www.wfdc.org/job-seekers,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2200 Green Tree Road",,,,53090,"United States",Wisconsin,,"West Bend","Monday-Friday, 8:00am - 4:30pm; Wednesday evening hours available by appointment",2195.html,,
careeronestop.org,,"715-422-5000 (Job Center)",jspencer@ncwwdb.org,,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"320 W Grand Ave",,,,54495,"United States",,,"Suite 102","Monday - Friday, 8:00am - 4:00pm",2196.html,,
careeronestop.org,,307-886-9260,tom.saprony@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"350 South Washington",,,,83110,"United States",,,"Suite 5; PO Box 1068 (No Delivery to Physical Address)","8:00am - 5:00pm, Monday thru Friday",2197.html,,
careeronestop.org,,307-234-4591,dws-wyomingatwork@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"444 W Collins",,,,82601-1308,"United States",,,"Suite 1100","8:00am - 5:00pm, Monday thru Friday",2198.html,,
careeronestop.org,,307-777-3700,Jeff.Schulz1@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"5221 Yellowstone Road",,,,82002,"United States",,,"West Entrance","8am - 5pm Monday thru Friday",2199.html,,
careeronestop.org,,205-486-4154,Hamilton@alcc.alabama.gov,https://alabamaworks.alabama.gov/vosnet/ContactUs.aspx,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2010 9th Avenue North",,,,35565,"United States",Alabama,,Haleyville,"8:00am-4:30pm Monday ONLY 1st &amp; 3rd",22.html,,
careeronestop.org,,"209-726-5407 EDD Merced WSB / 877-267-9675 Merced County Worknet","stacey.johnson@edd.ca.gov; David.gomez@edd.ca.gov",https://worknetmerced.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1205 West 18th Street",,,,95340,"United States",California,,Merced,"Monday- Friday 8:00 a.m. - 5:00 p.m.; First  Thursday of every month  8:00 am - 7:00 pm.",220.html,,
careeronestop.org,,307-587-4241,richard.burchell@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1026 Blackburn Street",,,,82414-8464,"United States",,,"Suite 1","8:00am - 5:00pm, Monday thru Friday",2200.html,,
careeronestop.org,,307-877-5501,kemmerer-wc@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"20 Adaville Road",,,,83116,"United States",,,"PO Box 217","8 AM - 5 PM Monday thru Friday",2201.html,,
careeronestop.org,,307-358-2147,dws-wyomingatwork@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"311 North Russell Ave",,,,82633,"United States",,,"Suite B","8:00am - 5:00pm, Monday thru Friday",2202.html,,
careeronestop.org,,307-789-9802,dws-Evanston-wc@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"98 Independence Drive",,,,82930,"United States",Wyoming,,Evanston,"8am - 5pm Monday thru Friday",2203.html,,
careeronestop.org,,307-682-9313,durwood.hand@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"551 Running W Drive",,,,82718,"United States",,,"Suite 100","8 AM - 5 PM Monday thru Friday",2204.html,,
careeronestop.org,,307-733-4091,colleen.dubbe@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"155 West Gill Avenue",,,,83001,"United States",,,"PO Box 1003","8:00am - 5:00pm, Monday thru Friday",2205.html,,
careeronestop.org,,307-335-9224,deanna.crofts@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1295 12th Street",,,,82520,"United States",Wyoming,,Lander,"8 AM - 5 PM Monday thru Friday",2206.html,,
careeronestop.org,,307-742-2153,dws-laramie-wc@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"3817 Beech St",,,,82070,"United States",,,"Suite 100","8am - 5pm Monday thru Friday",2207.html,,
careeronestop.org,,307-754-6436,richard.burchell@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"North Cheyenne Street",,,,82435,"United States",Wyoming,,Powell,"Monday-Friday, 8:00am-12:00pm and 1:30pm-5:00 pm",2208.html,,
careeronestop.org,,307-324-3485,dws-rawlins-wc@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"1703 Edinburgh St",,,,82301,"United States",Wyoming,,Rawlins,"8am - 5pm Monday thru Friday",2209.html,,
careeronestop.org,,"209-576-6118 or 209-558-WORK (9675)","WSBModestoFieldOffice@edd.ca.gov; jobseeker@stanworkforce.com",https://www.stanworkforce.com/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"629 12th Street",,,,95354,"United States",California,,Modesto,"Modesto AJCC - Monday - Friday 8am-5:00pm; Partner - StanWorkforce  -   Monday - Friday 8am-4:30pm",221.html,,
careeronestop.org,,307-856-9231,deanna.crofts@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"422 East Fremont",,,,82501,"United States",,,"PO Box 1610","8:00am - 5:00pm, Monday thru Friday",2210.html,,
careeronestop.org,,307-382-2747,dws-rocksprings-wc@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"2451 Foothill Blvd",,,,82901,"United States",,,"Suite 100","8 AM - 5 PM Monday thru Friday",2211.html,,
careeronestop.org,,307-672-9775,sally.thomas@wyo.gov,https://dws.wyo.gov/dws-division/workforce-center-program-operations/workforce-centers/,,,,,,,,,,,,,Y,Employment,"Employment Services - Job Center",,"247 Grinnell Plaza",,,,82801,"United States",,,"Suite 200","8am - 4pm Monday thru Friday",2212.html,,
