PNuid_NLidu,Province,,Name_en
Canada,"Nova Scotia",,"Sherose Island"
Canada,"Nova Scotia",,Sherwood
Canada,"Nova Scotia",,"Short Beach"
Canada,"Nova Scotia",,"Shortts Lake"
Canada,"Nova Scotia",,"Sight Point"
Canada,"Nova Scotia",,"Simms Settlement"
Canada,"Nova Scotia",,"Sissiboo Falls"
Canada,"Nova Scotia",,"Smelt Brook"
Canada,"Nova Scotia",,"Smiths Settlement"
Canada,"Nova Scotia",,Smithsville
Canada,"Nova Scotia",,Smithville
Canada,"Nova Scotia",,"South Bar"
Canada,"Nova Scotia",,"South Cape Highlands"
Canada,"Nova Scotia",,"South Haven"
Canada,"Nova Scotia",,"South Head"
Canada,"Nova Scotia",,"South Ingonish Harbour"
Canada,"Nova Scotia",,"South Merland"
Canada,"Nova Scotia",,"South Milford"
Canada,"Nova Scotia",,"South Scots Bay"
Canada,"Nova Scotia",,"South Section"
Canada,"Nova Scotia",,"South Side of Boularderie"
Canada,"Nova Scotia",,"South Uniacke"
Canada,"Nova Scotia",,"South Waterville"
Canada,"Nova Scotia",,"South Williamston"
Canada,"Nova Scotia",,"Southside Boularderie"
Canada,"Nova Scotia",,Southville
Canada,"Nova Scotia",,"Southwest Cove"
Canada,"Nova Scotia",,"Spa Springs"
Canada,"Nova Scotia",,Springdale
Canada,"Nova Scotia",,"St. Benoni"
Canada,"Nova Scotia",,"St. Croix Cove"
Canada,"Nova Scotia",,Stewartdale
Canada,"Nova Scotia",,"Stonehurst North"
Canada,"Nova Scotia",,"Stonehurst South"
Canada,"Nova Scotia",,Stormont
Canada,"Nova Scotia",,"Streets Ridge"
Canada,"Nova Scotia",,"Sugar Loaf"
Canada,"Nova Scotia",,"Surettes Island"
Canada,"Nova Scotia",,"Sutherland Lake"
Canada,"Nova Scotia",,"Sweets Corner"
Canada,"Nova Scotia",,"Sydney Forks"
Canada,"Nova Scotia",,"Sylvan Valley"
Canada,"Nova Scotia",,"Tanners Settlement"
Canada,"Nova Scotia",,Tantallon
Canada,"Nova Scotia",,"Tatamagouche Mountain"
Canada,"Nova Scotia",,"Taylors Road"
Canada,"Nova Scotia",,"Terre Noire"
Canada,"Nova Scotia",,"The Lodge"
Canada,"Nova Scotia",,"Third Lake"
Canada,"Nova Scotia",,Tiddville
Canada,"Nova Scotia",,Torbrook
Canada,"Nova Scotia",,"Torbrook Mines"
Canada,"Nova Scotia",,"Torbrook West"
Canada,"Nova Scotia",,"Tower Road"
Canada,"Nova Scotia",,"Tusket Falls"
Canada,"Nova Scotia",,"Upper Afton"
Canada,"Nova Scotia",,"Upper Big Tracadie"
Canada,"Nova Scotia",,"Upper Burlington"
Canada,"Nova Scotia",,"Upper Chelsea"
Canada,"Nova Scotia",,"Upper Economy"
Canada,"Nova Scotia",,"Upper Kemptown"
Canada,"Nova Scotia",,"Upper Kingsburg"
Canada,"Nova Scotia",,"Upper Leitches Creek"
Canada,"Nova Scotia",,"Upper North Sydney"
Canada,"Nova Scotia",,"Upper Pereau"
Canada,"Nova Scotia",,"Upper River Denys"
Canada,"Nova Scotia",,"Upper Sackville"
Canada,"Nova Scotia",,"Upper Springfield"
Canada,"Nova Scotia",,"Upper Washabuck"
Canada,"Nova Scotia",,Urbania
Canada,"Nova Scotia",,"Victoria Harbour"
Canada,"Nova Scotia",,"Victoria Mines"
Canada,"Nova Scotia",,"Victoria Vale"
Canada,"Nova Scotia",,Viewmount
Canada,"Nova Scotia",,Villagedale
Canada,"Nova Scotia",,Waldeck
Canada,"Nova Scotia",,"Waldeck East"
Canada,"Nova Scotia",,"Waldeck West"
Canada,"Nova Scotia",,Waldegrave
Canada,"Nova Scotia",,"Wallace Bay"
Canada,"Nova Scotia",,"Wallace Highlands"
Canada,"Nova Scotia",,"Wallace Ridge"
Canada,"Nova Scotia",,"Wallace Station"
Canada,"Nova Scotia",,Warren
Canada,"Nova Scotia",,"Warwick Mountain"
Canada,"Nova Scotia",,"Washabuck Centre"
Canada,"Nova Scotia",,Waterford
Canada,"Nova Scotia",,"Waughs River"
Canada,"Nova Scotia",,"Weltons Corner"
Canada,"Nova Scotia",,"Wentworth Creek"
Canada,"Nova Scotia",,"West Arm Tracadie"
Canada,"Nova Scotia",,"West Berlin"
Canada,"Nova Scotia",,"West Black Rock"
Canada,"Nova Scotia",,"West Brooklyn"
Canada,"Nova Scotia",,"West Earltown"
Canada,"Nova Scotia",,"West Glenmont"
Canada,"Nova Scotia",,"West Green Harbour"
Canada,"Nova Scotia",,"West Head"
Canada,"Nova Scotia",,"West Indian Road"
Canada,"Nova Scotia",,"West LaHave"
Canada,"Nova Scotia",,"West Pennant"
Canada,"Nova Scotia",,"West Petpeswick"
Canada,"Nova Scotia",,"West Tatamagouche"
Canada,"Nova Scotia",,"Western Head, Queens"
Canada,"Nova Scotia",,"Western Head, Shelburne"
Canada,"Nova Scotia",,"Whale Cove"
Canada,"Nova Scotia",,"White Water"
Canada,"Nova Scotia",,"Whycocomagh Portage"
Canada,"Nova Scotia",,"Wilsons Cove"
Canada,"Nova Scotia",,Wittenburg
Canada,"Nova Scotia",,Woodlawn
Canada,"Nova Scotia",,Woodside
Canada,"Nova Scotia",,"Wyses Corner"
Canada,"Nova Scotia",,Wyvern
Canada,"Nova Scotia",,"Yarmouth Bar"
Canada,"Northwest Territories",,Tungsten
Canada,"Northwest Territories",,Tuktoyaktuk
Canada,"Northwest Territories",,Paulatuk
Canada,"Northwest Territories",,"Fort McPherson"
Canada,"Northwest Territories",,"Norman Wells"
Canada,"Northwest Territories",,Wrigley
Canada,"Northwest Territories",,"Fort Simpson"
Canada,"Northwest Territories",,Enterprise
Canada,"Northwest Territories",,"Hay River"
Canada,"Northwest Territories",,K'atlodeeche
Canada,"Northwest Territories",,"Fort Smith"
Canada,"Northwest Territories",,Reliance
Canada,"Northwest Territories",,Dettah
Canada,"Northwest Territories",,Yellowknife
Canada,"Northwest Territories",,Edzo
Canada,"Northwest Territories",,Ulukhaktok
Canada,"Northwest Territories",,"Sachs Harbour"
Canada,"Northwest Territories",,Discovery
Canada,"Northwest Territories",,"Echo Bay"
Canada,"Northwest Territories",,"Johnson Point"
Canada,"Northwest Territories",,"Pine Point"
Canada,"Northwest Territories",,"Mould Bay"
Canada,"Northwest Territories",,"Cape Parry"
Canada,"Northwest Territories",,"Tulita (Tulita Dene)"
Canada,"Northwest Territories",,"Teetl'it Gwich'in Band Council"
Canada,"Northwest Territories",,"Fort Good Hope"
Canada,"Northwest Territories",,"Tsiigehtchic (Gwichya Gwich'in)"
Canada,"Northwest Territories",,"Déline (Deline First Nation)"
Canada,"Northwest Territories",,"Aklavik (Aklavik)"
Canada,"Northwest Territories",,"Pehdzeh Ki First Nation"
Canada,"Northwest Territories",,"Liidlii Kue First Nation"
Canada,"Northwest Territories",,"Fort Liard (Acho Dene Koe First Nation)"
Canada,"Northwest Territories",,"Salt River First Nation #195"
Canada,"Northwest Territories",,"Fort Providence (Deh Gáh Got'ie Dene First Nation)"
Canada,"Northwest Territories",,"K'atlodeeche First Nation"
Canada,"Northwest Territories",,"Fort Resolution (Deninu K'ue First Nation)"
Canada,"Northwest Territories",,"Yellowknives Dene First Nation"
Canada,"Northwest Territories",,"Lutselk'e (Lutsel K'e Dene First Nation)"
Canada,"Northwest Territories",,"Rae (Dog Rib Rae)"
Canada,"Northwest Territories",,"Nahanni Butte"
Canada,"Northwest Territories",,"Trout Lake (Sambaa K'e First Nation)"
Canada,"Northwest Territories",,"Kakisa (Ka'a'gee Tu First Nation)"
Canada,"Northwest Territories",,"Whatì (Wha Ti First Nation)"
Canada,"Northwest Territories",,"Jean Marie River First Nation"
Canada,"Northwest Territories",,"Colville Lake (Behdzi Ahda"" First Nation)"
Canada,"Northwest Territories",,"West Point First Nation"
Canada,"Northwest Territories",,"Gameti First Nation"
Canada,"Northwest Territories",,"Wekweètì (Dechi Laot'i First Nations)"
Canada,"Northwest Territories",,"Inuvik (Inuvik Native)"
Canada,Nunavut,,Alert
Canada,Nunavut,,Eureka
Canada,Nunavut,,"Grise Fiord"
Canada,Nunavut,,"Resolute Bay"
Canada,Nunavut,,Nanisivik
Canada,Nunavut,,"Arctic Bay"
Canada,Nunavut,,"Pond Inlet"
Canada,Nunavut,,"Clyde River"
Canada,Nunavut,,Qikiqtarjuaq
Canada,Nunavut,,Pangnirtung
Canada,Nunavut,,Iqaluit
Canada,Nunavut,,Kimmirut
Canada,Nunavut,,"Cape Dorset"
Canada,Nunavut,,"Coral Harbour"
Canada,Nunavut,,"Naujaat (Repulse Bay)"
Canada,Nunavut,,Igloolik
Canada,Nunavut,,"Hall Beach (Sanirajak)"
Canada,Nunavut,,Kugaaruk
Canada,Nunavut,,Taloyoak
Canada,Nunavut,,"Gjoa Haven"
Canada,Nunavut,,"Cambridge Bay (Iqaluktuuttiaq)"
Canada,Nunavut,,Umingmaktok
Canada,Nunavut,,"Bathurst Inlet"
Canada,Nunavut,,Kugluktuk
Canada,Nunavut,,"Baker Lake"
Canada,Nunavut,,"Rankin Inlet"
Canada,Nunavut,,Arviat
Canada,Nunavut,,"Whale Cove"
Canada,Nunavut,,"Chesterfield Inlet"
Canada,Nunavut,,Sanikiluaq
Canada,Nunavut,,Polaris
Canada,Nunavut,,Lupin
Canada,Nunavut,,"Dundas Harbour"
Canada,Nunavut,,Isachsen
Canada,Nunavut,,"Fort Ross"
Canada,Ontario,,Hawkesbury
Canada,Ontario,,"Vankleek Hill"
Canada,Ontario,,Alexandria
Canada,Ontario,,Lancaster
Canada,Ontario,,Maxville
Canada,Ontario,,"St. Isidore"
Canada,Ontario,,Plantagenet
Canada,Ontario,,Alfred
Canada,Ontario,,Casselman
Canada,Ontario,,Finch
Canada,Ontario,,Embrun
Canada,Ontario,,Russell
Canada,Ontario,,Rockland
Canada,Ontario,,"Rockland East"
Canada,Ontario,,Bourget
Canada,Ontario,,"Clarence Creek"
Canada,Ontario,,Bainsville
Canada,Ontario,,"Green Valley"
Canada,Ontario,,Martintown
Canada,Ontario,,Glendale
Canada,Ontario,,Williamstown
Canada,Ontario,,"Glen Walter"
Canada,Ontario,,"South Lancaster"
Canada,Ontario,,"North Lancaster"
Canada,Ontario,,Cornwall
Canada,Ontario,,Riverdale
Canada,Ontario,,"Lakeview Heights"
Canada,Ontario,,"Long Sault"
Canada,Ontario,,"Eamers Corners"
Canada,Ontario,,"Churchill Heights"
Canada,Ontario,,Bonville
Canada,Ontario,,"St. Andrews"
Canada,Ontario,,"Glen Sandfield"
Canada,Ontario,,Dalkeith
Canada,Ontario,,"Glen Robertson"
Canada,Ontario,,St-Eugène
Canada,Ontario,,Lefaivre
Canada,Ontario,,Fournier
Canada,Ontario,,Riceville
Canada,Ontario,,Curran
Canada,Ontario,,"Moose Creek"
Canada,Ontario,,Chesterville
Canada,Ontario,,Winchester
Canada,Ontario,,Greenfield
Canada,Ontario,,Dunvegan
Canada,Ontario,,Ingleside
Canada,Ontario,,Newington
Canada,Ontario,,Crysler
Canada,Ontario,,Berwick
Canada,Ontario,,Lunenburg
Canada,Ontario,,Limoges
Canada,Ontario,,Monkland
Canada,Ontario,,Vars
Canada,Ontario,,Navan
Canada,Ontario,,Sarsfield
Canada,Ontario,,Metcalfe
Canada,Ontario,,Osgoode
Canada,Ontario,,Kemptville
Canada,Ontario,,Richmond
Canada,Ontario,,"North Gower"
Canada,Ontario,,Manotick
Canada,Ontario,,Greely
Canada,Ontario,,Vernon
Canada,Ontario,,Cumberland
Canada,Ontario,,"Carleton Place"
Canada,Ontario,,Perth
Canada,Ontario,,"Smiths Falls"
Canada,Ontario,,Almonte
Canada,Ontario,,Pakenham
Canada,Ontario,,Arnprior
Canada,Ontario,,"Constance Bay"
Canada,Ontario,,Stittsville
Canada,Ontario,,L'Orignal
Canada,Ontario,,Ottawa
Canada,Ontario,,"Blackburn Hamlet"
Canada,Ontario,,Vanier
Canada,Ontario,,Wendover
Canada,Ontario,,Inkerman
Canada,Ontario,,Dunbar
Canada,Ontario,,Hallville
Canada,Ontario,,Kars
Canada,Ontario,,Chute-à-Blondeau
Canada,Ontario,,Avonmore
Canada,Ontario,,Hammond
Canada,Ontario,,St-Bernardin
Canada,Ontario,,"Apple Hill"
Canada,Ontario,,Morewood
Canada,Ontario,,Kenmore
Canada,Ontario,,Marionville
Canada,Ontario,,Mountain
Canada,Ontario,,"Bells Corners"
Canada,Ontario,,Barrhaven
Canada,Ontario,,Kanata
Canada,Ontario,,Orléans
Canada,Ontario,,Carp
Canada,Ontario,,"Fitzroy Harbour"
Canada,Ontario,,Dunrobin
Canada,Ontario,,"Marathon Village"
Canada,Ontario,,Kinburn
Canada,Ontario,,Morrisburg
Canada,Ontario,,Iroquois
Canada,Ontario,,"Oxford Mills"
Canada,Ontario,,"South Mountain"
Canada,Ontario,,Johnstown
Canada,Ontario,,Prescott
Canada,Ontario,,Spencerville
Canada,Ontario,,"Oxford Station"
Canada,Ontario,,Cardinal
Canada,Ontario,,Brockville
Canada,Ontario,,Maitland
Canada,Ontario,,Maynard
Canada,Ontario,,Munster
Canada,Ontario,,Merrickville
Canada,Ontario,,"Eastons Corners"
Canada,Ontario,,Jasper
Canada,Ontario,,"North Augusta"
Canada,Ontario,,Lanark
Canada,Ontario,,Tincap
Canada,Ontario,,"Spring Valley"
Canada,Ontario,,Lyn
Canada,Ontario,,Athens
Canada,Ontario,,Toledo
Canada,Ontario,,Lombardy
Canada,Ontario,,"Rideau Ferry"
Canada,Ontario,,"Port Elmsley"
Canada,Ontario,,Innisville
Canada,Ontario,,Franktown
Canada,Ontario,,Renfrew
Canada,Ontario,,Clayton
Canada,Ontario,,Calabogie
Canada,Ontario,,"Glasgow Station"
Canada,Ontario,,Braeside
Canada,Ontario,,Newboro
Canada,Ontario,,Portland
Canada,Ontario,,Elgin
Canada,Ontario,,Delta
Canada,Ontario,,Westport
Canada,Ontario,,Lyndhurst
Canada,Ontario,,Lansdowne
Canada,Ontario,,Gananoque
Canada,Ontario,,"Seeleys Bay"
Canada,Ontario,,Algonquin
Canada,Ontario,,Williamsburg
Canada,Ontario,,Domville
Canada,Ontario,,Mallorytown
Canada,Ontario,,Rockport
Canada,Ontario,,"Ivy Lea"
Canada,Ontario,,Cobden
Canada,Ontario,,Beachburg
Canada,Ontario,,"White Lake"
Canada,Ontario,,Dacre
Canada,Ontario,,Eganville
Canada,Ontario,,Douglas
Canada,Ontario,,"Golden Lake"
Canada,Ontario,,Killaloe
Canada,Ontario,,"Barry's Bay"
Canada,Ontario,,Madawaska
Canada,Ontario,,Wilno
Canada,Ontario,,"Round Lake Centre"
Canada,Ontario,,Foymount
Canada,Ontario,,Combermere
Canada,Ontario,,"Haley Station"
Canada,Ontario,,"Foresters Falls"
Canada,Ontario,,Westmeath
Canada,Ontario,,"La Passe"
Canada,Ontario,,Pembroke
Canada,Ontario,,"Forest Lea"
Canada,Ontario,,Petawawa
Canada,Ontario,,"Chalk River"
Canada,Ontario,,"Deep River"
Canada,Ontario,,Rolphton
Canada,Ontario,,"Mountain View"
Canada,Ontario,,Alice
Canada,Ontario,,"Palmer Rapids"
Canada,Ontario,,"Lake St. Peter"
Canada,Ontario,,Maynooth
Canada,Ontario,,"McArthurs Mills"
Canada,Ontario,,Bancroft
Canada,Ontario,,"Birds Creek"
Canada,Ontario,,L'Amable
Canada,Ontario,,Wilberforce
Canada,Ontario,,"Highland Grove"
Canada,Ontario,,Haliburton
Canada,Ontario,,"Tory Hill"
Canada,Ontario,,Quadeville
Canada,Ontario,,Denbigh
Canada,Ontario,,Griffith
Canada,Ontario,,"Fort Stewart"
Canada,Ontario,,Whitney
Canada,Ontario,,"Maple Leaf"
Canada,Ontario,,Baptiste
Canada,Ontario,,"Eagle Lake"
Canada,Ontario,,"Fort Irwin"
Canada,Ontario,,"West Guilford"
Canada,Ontario,,Carnarvon
Canada,Ontario,,Minden
Canada,Ontario,,"Halls Lake"
Canada,Ontario,,Bracebridge
Canada,Ontario,,Gravenhurst
Canada,Ontario,,Baysville
Canada,Ontario,,Huntsville
Canada,Ontario,,Dorset
Canada,Ontario,,Dwight
Canada,Ontario,,"Hidden Valley"
Canada,Ontario,,Novar
Canada,Ontario,,Emsdale
Canada,Ontario,,"Burk's Falls"
Canada,Ontario,,"Russell Landing"
Canada,Ontario,,Magnetawan
Canada,Ontario,,Sundridge
Canada,Ontario,,"South River"
Canada,Ontario,,"Trout Creek"
Canada,Ontario,,Powassan
Canada,Ontario,,Callander
Canada,Ontario,,Astorville
Canada,Ontario,,Bonfield
Canada,Ontario,,Rutherglen
Canada,Ontario,,Mattawa
Canada,Ontario,,Deux-Rivières
Canada,Ontario,,Stonecliffe
Canada,Ontario,,Kiosk
Canada,Ontario,,Alderdale
Canada,Ontario,,Chiswick
Canada,Ontario,,Nipissing
Canada,Ontario,,Osceola
Canada,Ontario,,Hopefield
Canada,Ontario,,Blakeney
Canada,Ontario,,Burnstown
Canada,Ontario,,Ashdad
Canada,Ontario,,"McDonald Corners"
Canada,Ontario,,Lavant
Canada,Ontario,,"Clyde Forks"
Canada,Ontario,,Middleville
Canada,Ontario,,Wemyss
Canada,Ontario,,"Glen Tay"
Canada,Ontario,,Balderson
Canada,Ontario,,Fallbrook
Canada,Ontario,,"Sharbot Lake"
Canada,Ontario,,Maberly
Canada,Ontario,,Arden
Canada,Ontario,,"Long Lake"
Canada,Ontario,,Tichborne
Canada,Ontario,,Parham
Canada,Ontario,,Plevna
Canada,Ontario,,Cloyne
Canada,Ontario,,Northbrook
Canada,Ontario,,Flinton
Canada,Ontario,,Kaladar
Canada,Ontario,,Verona
Canada,Ontario,,Piccadilly
Canada,Ontario,,Harrowsmith
Canada,Ontario,,Sydenham
Canada,Ontario,,"Perth Road"
Canada,Ontario,,Tamworth
Canada,Ontario,,Newburgh
Canada,Ontario,,Odessa
Canada,Ontario,,Yarker
Canada,Ontario,,Enterprise
Canada,Ontario,,Napanee
Canada,Ontario,,Selby
Canada,Ontario,,Lonsdale
Canada,Ontario,,Deseronto
Canada,Ontario,,Bath
Canada,Ontario,,Inverary
Canada,Ontario,,Battersea
Canada,Ontario,,Kingston
Canada,Ontario,,Amherstview
Canada,Ontario,,Aylesworth
Canada,Ontario,,"Codes Corner"
Canada,Ontario,,Marysville
Canada,Ontario,,Eastview
Canada,Ontario,,Willowbank
Canada,Ontario,,Ompah
Canada,Ontario,,"Mountain Grove"
Canada,Ontario,,Ardoch
Canada,Ontario,,Harlowe
Canada,Ontario,,Actinolite
Canada,Ontario,,Tweed
Canada,Ontario,,Madoc
Canada,Ontario,,Thomasburg
Canada,Ontario,,Eldorado
Canada,Ontario,,Bannockburn
Canada,Ontario,,Millbridge
Canada,Ontario,,Deloro
Canada,Ontario,,Marmora
Canada,Ontario,,Havelock
Canada,Ontario,,Norwood
Canada,Ontario,,Campbellford
Canada,Ontario,,Hastings
Canada,Ontario,,Stirling
Canada,Ontario,,Frankford
Canada,Ontario,,Belleville
Canada,Ontario,,Trenton
Canada,Ontario,,Brighton
Canada,Ontario,,Wellington
Canada,Ontario,,Bloomfield
Canada,Ontario,,Picton
Canada,Ontario,,Shannonville
Canada,Ontario,,Demorestville
Canada,Ontario,,"Mountain View"
Canada,Ontario,,Consecon
Canada,Ontario,,Milford
Canada,Ontario,,"Sandhurst Shores"
Canada,Ontario,,Marlbank
Canada,Ontario,,"Coe Hill"
Canada,Ontario,,Gilmour
Canada,Ontario,,Gunter
Canada,Ontario,,Paudash
Canada,Ontario,,Cardiff
Canada,Ontario,,Detlor
Canada,Ontario,,Gooderham
Canada,Ontario,,"Victoria Place"
Canada,Ontario,,Bobcaygeon
Canada,Ontario,,Lakefield
Canada,Ontario,,"Youngs Point"
Canada,Ontario,,"Burleigh Falls"
Canada,Ontario,,Youngstown
Canada,Ontario,,Bridgenorth
Canada,Ontario,,Peterborough
Canada,Ontario,,Omemee
Canada,Ontario,,Millbrook
Canada,Ontario,,Warkworth
Canada,Ontario,,Roseneath
Canada,Ontario,,Harwood
Canada,Ontario,,"Gores Landing"
Canada,Ontario,,Warsaw
Canada,Ontario,,Keene
Canada,Ontario,,Lang
Canada,Ontario,,"Mount Pleasant"
Canada,Ontario,,Bethany
Canada,Ontario,,Pontypool
Canada,Ontario,,Orono
Canada,Ontario,,"Newcastle Village"
Canada,Ontario,,Bowmanville
Canada,Ontario,,Hampton
Canada,Ontario,,"Burketon Station"
Canada,Ontario,,Blackstock
Canada,Ontario,,"Port Hope"
Canada,Ontario,,Bewdley
Canada,Ontario,,Cobourg
Canada,Ontario,,Grafton
Canada,Ontario,,Camborne
Canada,Ontario,,"Precious Corners"
Canada,Ontario,,"Creighton Heights"
Canada,Ontario,,"Garden Hill"
Canada,Ontario,,Elizabethville
Canada,Ontario,,Fenella
Canada,Ontario,,Colborne
Canada,Ontario,,Lakeport
Canada,Ontario,,Castleton
Canada,Ontario,,Norham
Canada,Ontario,,Hilton
Canada,Ontario,,Corbyville
Canada,Ontario,,Cannifton
Canada,Ontario,,Foxboro
Canada,Ontario,,Stockdale
Canada,Ontario,,Wallbridge
Canada,Ontario,,"Twelve O'Clock Point"
Canada,Ontario,,Smithfield
Canada,Ontario,,Plainfield
Canada,Ontario,,"Spring Brook"
Canada,Ontario,,Ivanhoe
Canada,Ontario,,Queensborough
Canada,Ontario,,Roblin
Canada,Ontario,,"St. Ola"
Canada,Ontario,,"Steenburg Lake"
Canada,Ontario,,Apsley
Canada,Ontario,,"Mississagua Landing"
Canada,Ontario,,Kinmount
Canada,Ontario,,Norland
Canada,Ontario,,Coboconk
Canada,Ontario,,"Burnt River"
Canada,Ontario,,"Fenelon Falls"
Canada,Ontario,,"Sturgeon Point"
Canada,Ontario,,Lindsay
Canada,Ontario,,Woodville
Canada,Ontario,,Greenhurst-Thurstonia
Canada,Ontario,,"Keneden Park"
Canada,Ontario,,Oakwood
Canada,Ontario,,Manilla
Canada,Ontario,,Cannington
Canada,Ontario,,Sunderland
Canada,Ontario,,Beaverton
Canada,Ontario,,Orillia
Canada,Ontario,,"Lagoon City"
Canada,Ontario,,"Buena Vista Park"
Canada,Ontario,,"Cumberland Beach"
Canada,Ontario,,Coldwater
Canada,Ontario,,"Victoria Road"
Canada,Ontario,,Atherley
Canada,Ontario,,"Port Perry"
Canada,Ontario,,"Mount Albert"
Canada,Ontario,,Bradford
Canada,Ontario,,Uxbridge
Canada,Ontario,,Claremont
Canada,Ontario,,Greenbank
Canada,Ontario,,Kendal
Canada,Ontario,,Enniskillen
Canada,Ontario,,Raglan
Canada,Ontario,,Ashburn
Canada,Ontario,,Brougham
Canada,Ontario,,Newtonville
Canada,Ontario,,Vernonville
Canada,Ontario,,"Stewart Hall"
Canada,Ontario,,Janetville
Canada,Ontario,,Caesarea
Canada,Ontario,,"Scugog Point"
Canada,Ontario,,"Port Darlington"
Canada,Ontario,,Courtice
Canada,Ontario,,Oshawa
Canada,Ontario,,Brooklin
Canada,Ontario,,Whitby
Canada,Ontario,,Ajax
Canada,Ontario,,Ballantrae
Canada,Ontario,,Stouffville
Canada,Ontario,,"Preston Lake"
Canada,Ontario,,"Musselman's Lake"
Canada,Ontario,,Pickering
Canada,Ontario,,Scarborough
Canada,Ontario,,"North York"
Canada,Ontario,,York
Canada,Ontario,,Toronto
Canada,Ontario,,Etobicoke
Canada,Ontario,,Markham
Canada,Ontario,,Newmarket
Canada,Ontario,,Aurora
Canada,Ontario,,Brampton
Canada,Ontario,,Bolton
Canada,Ontario,,Nobleton
Canada,Ontario,,Vaughan
Canada,Ontario,,Woodbridge
Canada,Ontario,,"Richmond Hill"
Canada,Ontario,,"King City"
Canada,Ontario,,"Caledon Village"
Canada,Ontario,,"Caledon East"
Canada,Ontario,,Palgrave
Canada,Ontario,,Inglewood
Canada,Ontario,,Alton
Canada,Ontario,,Sharon
Canada,Ontario,,"Holland Landing"
Canada,Ontario,,Goodwood
Canada,Ontario,,Sandford
Canada,Ontario,,"Pickering Beach"
Canada,Ontario,,Bramalea
Canada,Ontario,,Acton
Canada,Ontario,,Georgetown
Canada,Ontario,,Campbellville
Canada,Ontario,,Milton
Canada,Ontario,,Rockwood
Canada,Ontario,,Lincolnville
Canada,Ontario,,Seagrave
Canada,Ontario,,Sonya
Canada,Ontario,,Buckhorn
Canada,Ontario,,"Alpine Village"
Canada,Ontario,,"Sandy Point"
Canada,Ontario,,"Port Sydney"
Canada,Ontario,,"Port Carling"
Canada,Ontario,,"Milford Bay"
Canada,Ontario,,MacTier
Canada,Ontario,,Bala
Canada,Ontario,,Rosseau
Canada,Ontario,,"Parry Sound"
Canada,Ontario,,"Badger's Corners"
Canada,Ontario,,"Horseshoe Lake"
Canada,Ontario,,Orrville
Canada,Ontario,,McKellar
Canada,Ontario,,"Ahmic Harbour"
Canada,Ontario,,"Pointe au Baril Station"
Canada,Ontario,,Stella
Canada,Ontario,,"Camden East"
Canada,Ontario,,Morton
Canada,Ontario,,Charleston
Canada,Ontario,,"Blanchards Hill"
Canada,Ontario,,Ventnor
Canada,Ontario,,"The Bush"
Canada,Ontario,,Kepler
Canada,Ontario,,Centreville
Canada,Ontario,,Strathcona
Canada,Ontario,,Read
Canada,Ontario,,"Zion Hill"
Canada,Ontario,,Halloway
Canada,Ontario,,Batawa
Canada,Ontario,,"Spring Valley"
Canada,Ontario,,Gosport
Canada,Ontario,,Lovett
Canada,Ontario,,"East Colborne"
Canada,Ontario,,"Bensfort Bridge"
Canada,Ontario,,"Cold Springs"
Canada,Ontario,,Viewlake
Canada,Ontario,,"Nestleton Station"
Canada,Ontario,,Epsom
Canada,Ontario,,Manchester
Canada,Ontario,,"Dickson Hill"
Canada,Ontario,,Vandorf
Canada,Ontario,,Pottageville
Canada,Ontario,,Schomberg
Canada,Ontario,,"Bond Head"
Canada,Ontario,,Alliston
Canada,Ontario,,Beeton
Canada,Ontario,,Tottenham
Canada,Ontario,,Everett
Canada,Ontario,,Angus
Canada,Ontario,,Borden
Canada,Ontario,,Baxter
Canada,Ontario,,Lisle
Canada,Ontario,,Glencairn
Canada,Ontario,,"New Lowell"
Canada,Ontario,,Creemore
Canada,Ontario,,Stayner
Canada,Ontario,,Avening
Canada,Ontario,,Singhampton
Canada,Ontario,,Collingwood
Canada,Ontario,,Minesing
Canada,Ontario,,Phelpston
Canada,Ontario,,Elmvale
Canada,Ontario,,Midhurst
Canada,Ontario,,"Anten Mills"
Canada,Ontario,,Nottawa
Canada,Ontario,,"Mair Mills"
Canada,Ontario,,"Wasaga Beach"
Canada,Ontario,,"New Wasaga Beach"
Canada,Ontario,,Wyevale
Canada,Ontario,,"Ossossane Beach"
Canada,Ontario,,"Balm Beach"
Canada,Ontario,,"Deanlea Beach"
Canada,Ontario,,"Woodland Beach"
Canada,Ontario,,"Edmore Beach"
Canada,Ontario,,Perkinsfield
Canada,Ontario,,Barrie
Canada,Ontario,,Cundles
Canada,Ontario,,Painswick
Canada,Ontario,,Stroud
Canada,Ontario,,Thornton
Canada,Ontario,,Cookstown
Canada,Ontario,,Churchill
Canada,Ontario,,Fennell
Canada,Ontario,,Simcoeside
Canada,Ontario,,"Shanty Bay"
Canada,Ontario,,"Big Bay Point"
Canada,Ontario,,Alcona
Canada,Ontario,,"Bell Ewart"
Canada,Ontario,,"Shore Acres"
Canada,Ontario,,"Roches Point"
Canada,Ontario,,"Sandy Cove Acres"
Canada,Ontario,,Kleinburg
Canada,Ontario,,"Willow Beach"
Canada,Ontario,,"Island Grove"
Canada,Ontario,,"Filey Beach"
Canada,Ontario,,"Franklin Beach"
Canada,Ontario,,Sutton
Canada,Ontario,,"Jacksons Point"
Canada,Ontario,,"Elmhurst Beach"
Canada,Ontario,,Keswick
Canada,Ontario,,"Orchard Beach"
Canada,Ontario,,Pefferlaw
