Address,"Facility Type",State,Email,Phone,"Phone Carrier",County,Fax,"Security Level",Website,"No Of Beds","Mailing Address",
"5512 Ave H, Lipscomb, AL 35020",Adult,Alabama,N/A,205-428-6374,GTL,Jefferson,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"5512 Ave H, Lipscomb, AL 35020"
"1810 West T Allen Hwy, Littleville, AL 35654",Adult,Alabama,N/A,256-332-3474,GTL,Colbert,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"1810 West T Allen Hwy, Littleville, AL 35654"
"246 County Road 10, Tuskegee, AL 36083",Adult,Alabama,N/A,334-727-2503,"AmTel Communications",Macon,334-724-2506,"County - medium",http://www.doc.alabama.gov/InmateSearch.aspx,80,"246 County Road 10, Tuskegee, AL 36083"
"1510 Cogswell Ave  Suite 206, Pell City, AL 35125",Adult,Alabama,N/A,205-884-6842,"TelMate Inmate Calling","St. Clair",205-814-3676,"County - medium",http://www.doc.alabama.gov/InmateSearch.aspx,106,"1510 Cogswell Ave  Suite 206, Pell City, AL 35125"
"1548 Chippeway St, Lockhart, AL 36455",Adult,Alabama,N/A,334-858-3355,GTL,Covington,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"1548 Chippeway St, Lockhart, AL 36455"
"PO Box 125, Louisville, AL 36048",Adult,Alabama,N/A,334-266-5210,GTL,Barbour,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 125, Louisville, AL 36048"
"1089 South Hickory St PO Box 9, Loxley, AL 36551",Adult,Alabama,N/A,251-964-6000,GTL,Baldwin,N/A,"City Jail - Medium",http://www.townofloxley.org/new-police.htm,0,"1089 South Hickory St PO Box 9, Loxley, AL 36551"
"9400 Alabama Hwy 22 PO Box 9, Maplesville, AL 36570",Adult,Alabama,maplesvillepd@bellsouth.net,334-366-4211,GTL,Chilton,N/A,"City Jail - Medium",http://www.townofmaplesville.com/policeDepartment.html,0,"9400 Alabama Hwy 22 PO Box 9, Maplesville, AL 36570"
"123 East Jefferson St PO Drawer 959, Marion, AL 36756",Adult,Alabama,N/A,334-683-6761,GTL,Perry,334-683-4326,"City Jail - Medium",http://www.marionsoal.com/page.php?id=9,0,"123 East Jefferson St PO Drawer 959, Marion, AL 36756"
"PO Box 151, McKenzie, AL 35456",Adult,Alabama,N/A,334-374-2311,GTL,Butler,334-374-2312,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 151, McKenzie, AL 35456"
"PO Box 385, McIntosh, AL 36553",Adult,Alabama,N/A,251-944-2973,GTL,Washington,N/A,"City Jail - Medium",http://mcintoshalabama.org/index.php?option=com_content&amp;view=article&amp;id=112&amp;Itemid=68,0,"PO Box 385, McIntosh, AL 36553"
"5972 Alabama 117 PO Box 295, Mentone, AL 35984",Adult,Alabama,N/A,256-634-0704,GTL,DeKalb,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"5972 Alabama 117 PO Box 295, Mentone, AL 35984"
"725 Bessemer Super Hwy, Midfield, AL 35228",Adult,Alabama,N/A,205-923-7575,GTL,Jefferson,205-923-8399,"City Jail - Medium",http://www.cityofmidfield.com/police.html,0,"725 Bessemer Super Hwy, Midfield, AL 35228"
"PO Box 69, Midland, AL 36350",Adult,Alabama,N/A,334-983-3591,GTL,Dale,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 69, Midland, AL 36350"
"162 6th Ave, Ashville, AL 35953",Juvenile,Alabama,N/A,205-594-2148,GTL,"St. Clair",205-594-2146,"County juvenile - low",http://www.stclairco.com/212/County-Jail,74,"162 6th Ave, Ashville, AL 35953"
"920 Black St PO Box 365, Millport, AL 35576",Adult,Alabama,N/A,205-662-4228,GTL,Lamar,205-662-4268,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"920 Black St PO Box 365, Millport, AL 35576"
"107 Second Ave PO Box 563, Millry, AL 36558",Adult,Alabama,N/A,251-846-2508,GTL,Washington,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"107 Second Ave PO Box 563, Millry, AL 36558"
"8400 Airport Blvd PO Box 88004, Mobile, AL 36608",Adult,Alabama,Jim.Kincaid@MobileAirportAuthority.com,251-639-4688,GTL,Mobile,251-639-4699,"Police Station - Medium",http://www.mobairport.com/,0,"8400 Airport Blvd PO Box 88004, Mobile, AL 36608"
"57 South Mount Pleasant Ave, Monroeville, AL 36460",Adult,Alabama,Monropd1@frontiernet.net,251-575-3249,GTL,Monroe,251-575-4379,"City Jail - Medium",http://www.cityofmonroeville.com/Default.asp?ID=204&amp;pg=Police+Department,0,"57 South Mount Pleasant Ave, Monroeville, AL 36460"
"8304 Stouts Road PO Box 163, Morris, AL 35116",Adult,Alabama,N/A,205-647-0596,"Securus Tech®",Jefferson,205-647-0597,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"8304 Stouts Road PO Box 163, Morris, AL 35116"
"PO Box 1108, Mosses, AL 36040",Adult,Alabama,N/A,334-563-9400,GTL,Lowndes,334-563-7559,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 1108, Mosses, AL 36040"
"720 Seminary St, Moulton, AL 35650-1551",Adult,Alabama,N/A,256-974-8551,GTL,Lawrence,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"720 Seminary St, Moulton, AL 35650-1551"
"301 S Ripley St  PO Box 301501, Montgomery, AL 36130-1501",Adult,Alabama,webmaster@doc.alabama.gov,334-353-3883,"CenturyLink - IC Solutions - AL",Montgomery,N/A,"Administration - no inmates",http://www.doc.state.al.us/,0,"301 S Ripley St  PO Box 301501, Montgomery, AL 36130-1501"
"410 Market St PO Box 98, Moundville, AL 35474",Adult,Alabama,N/A,205-371-2218,GTL,Hale,205-371-9010,"City Jail - Medium",http://moundvillealabama.com/dept/police/,0,"410 Market St PO Box 98, Moundville, AL 35474"
"PO Box 309, Mount Vernon, AL 36560",Adult,Alabama,N/A,251-829-6631,GTL,Mobile,251-829-5546,"City Jail - Medium",http://www.mtvernonal.com/PoliceDepartment.html,0,"PO Box 309, Mount Vernon, AL 36560"
"115 Franklin St PO Box 773, Livingston, AL 35470",Adult,Alabama,N/A,205-652-2841,InmateSales.com,Sumter,205-652-7981,"County - medium",http://www.sumtersheriffoffice.com/countyjail.html,136,"115 Franklin St PO Box 773, Livingston, AL 35470"
"19 North Main St PO Box 1378, Boaz, AL 35957",Adult,Alabama,N/A,256-840-1474,GTL,Etowah,256-878-2225,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"19 North Main St PO Box 1378, Boaz, AL 35957"
"210 North Magnolia PO Box 37, Myrtlewood, AL 36763",Adult,Alabama,myrtlewoodpd@bellsouth.net,334-295-8333,GTL,Marengo,334-295-4029,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"210 North Magnolia PO Box 37, Myrtlewood, AL 36763"
"400 Headquarters St, Napier Field, AL 36303",Adult,Alabama,N/A,334-873-4266,GTL,Dale,334-873-4266,"Police Station - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"400 Headquarters St, Napier Field, AL 36303"
"202 South John St PO Box 70, New Brockton, AL 36351",Adult,Alabama,N/A,334-894-5559,GTL,Coffee,334-894-5686,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"202 South John St PO Box 70, New Brockton, AL 36351"
"5496 Main Drive PO Box 419, New Hope, AL 35760",Adult,Alabama,N/A,256-723-2616,GTL,Madison,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"5496 Main Drive PO Box 419, New Hope, AL 35760"
"12791 Hwy 22 East, New Site, AL 36256",Adult,Alabama,N/A,256-234-2049,GTL,Tallapoosa,256-234-2887,"City Jail - Medium",http://www.townofnewsite.com/departments.htm,0,"12791 Hwy 22 East, New Site, AL 36256"
"9 North College St, Newton, AL 36352",Adult,Alabama,N/A,334-229-0004,GTL,Dale,334-299-3174,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"9 North College St, Newton, AL 36352"
"106 South Broad St PO Box 119, Newville, AL 36353",Adult,Alabama,N/A,334-889-2222,GTL,Henry,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"106 South Broad St PO Box 119, Newville, AL 36353"
"PO Box 113, Odenville, AL 35953",Adult,Alabama,N/A,205-629-6366,GTL,"St. Clair",N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 113, Odenville, AL 35953"
"PO Box 93, North Courtland, AL 35618",Adult,Alabama,ncpd@bellsouth.net,334-637-8452,GTL,Lawrence,256-341-0212,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 93, North Courtland, AL 35618"
"150 East Renfroe Road, Talladega, AL 35160",Adult,Alabama,info@talladegasheriff.org,256-761-2000,"TelMate Inmate Calling",Talladega,256-362-5670,"County - medium",http://talladegasheriff.org,485,"Post Office B, Talladega, AL 35161"
"7801 Alabama Hwy 77, Ohatchee, AL 36271",Adult,Alabama,N/A,256-892-3232,GTL,Calhoun,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"7801 Alabama Hwy 77, Ohatchee, AL 36271"
"106 North Main St, Opp, AL 36467",Adult,Alabama,N/A,334-493-4511,GTL,Covington,334-493-4411,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"106 North Main St, Opp, AL 36467"
"6484 Hwy 269 South PO Box 89, Parrish, AL 35580",Adult,Alabama,N/A,205-686-9991,GTL,Walker,N/A,"City Jail - Medium",http://townofparrishpolice@yahoo.com,0,"6484 Hwy 269 South PO Box 89, Parrish, AL 35580"
"282 Pine Grove Road PO Box 40, Pennington, AL 36916",Adult,Alabama,N/A,205-654-2526,GTL,Choctaw,205-459-4666,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"282 Pine Grove Road PO Box 40, Pennington, AL 36916"
"580 Railroad St PO Box 489, Phil Campbell, AL 35581",Adult,Alabama,N/A,205-993-5313,GTL,Franklin,205-993-4888,"City Jail - Medium",http://www.philcampbellal.com/philcampbellpd/index.html,0,"580 Railroad St PO Box 489, Phil Campbell, AL 35581"
"50 Dunn St PO Box 397, Pine Hill, AL 36769",Adult,Alabama,N/A,334-963-4351,GTL,Wilcox,334-963-4352,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"50 Dunn St PO Box 397, Pine Hill, AL 36769"
"16831 Hwy 14, Pickensville, AL 35447",Adult,Alabama,N/A,205-373-2068,GTL,Pickens,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"16831 Hwy 14, Pickensville, AL 35447"
"1309 Hwy 134 PO Box 202, Pinckard, AL 36371",Adult,Alabama,N/A,334-983-3517,GTL,Dale,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"1309 Hwy 134 PO Box 202, Pinckard, AL 36371"
"6100 County Road 88 PO Box 2, Pisgah, AL 35765",Adult,Alabama,N/A,256-451-3471,GTL,Jackson,256-451-7203,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"6100 County Road 88 PO Box 2, Pisgah, AL 35765"
"501 Park Road, Pleasant Grove, AL 35127",Adult,Alabama,N/A,205-744-1735,GTL,Jefferson,205-744-4658,"City Jail - Medium",http://cityofpg.com/pleasant-grove-departments/index.php?option=com_content&amp;view=article&amp;id=130&amp;Itemid=579,0,"501 Park Road, Pleasant Grove, AL 35127"
"316 Industrial Park Drive, Dadeville, AL 36853",Adult,Alabama,bjennings@tallaco.com,256-825-1039,"Global Tel Link (GTL) - ConnectNetwork",Tallapoosa,256-825-1012,"County - medium",http://www.tallaco.com/content.asp?formid=1504&amp;id=74101,170,"316 Industrial Park Drive, Dadeville, AL 36853"
"110 Broad St North, Powell, AL 35971",Adult,Alabama,N/A,256-638-4283,GTL,DeKalb,256-638-7667,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"110 Broad St North, Powell, AL 35971"
"242 Marco Drive, Priceville, AL 35603",Adult,Alabama,N/A,256-355-5476,GTL,Morgan,256-351-0563,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"242 Marco Drive, Priceville, AL 35603"
"146 Church Circle, Ragland, AL 35131",Adult,Alabama,N/A,205-472-2151,GTL,"St. Clair",205-472-2154,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"146 Church Circle, Ragland, AL 35131"
"21383 Main St PO Box 219, Ranburne, AL 36273",Adult,Alabama,N/A,256-568-3483,GTL,Cleburne,256-568-5726,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"21383 Main St PO Box 219, Ranburne, AL 36273"
"PO Box 2002, Red Bay, AL 35582",Adult,Alabama,N/A,256-356-4455,GTL,Franklin,256-356-3111,"City Jail - Medium",http://www.redbay-al.gov/govern.html,0,"PO Box 2002, Red Bay, AL 35582"
"PO Box 236 29098 Smiley St, Red Level, AL 36474",Adult,Alabama,N/A,334-469-5351,GTL,Covington,334-469-9091,"City Jail - Medium",http://www.redleveltown.com/,0,"PO Box 236 29098 Smiley St, Red Level, AL 36474"
"104 3rd Ave Southeast PO Box 489, Reform, AL 35481",Adult,Alabama,N/A,205-375-6363,GTL,Pickens,205-375-6371,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"104 3rd Ave Southeast PO Box 489, Reform, AL 35481"
"PO Box 35, Repton, AL 36475",Adult,Alabama,N/A,251-248-2370,GTL,Conecuh,N/A,"City Jail - Medium",http://www.reptonalabama.com,0,"PO Box 35, Repton, AL 36475"
"PO Box 17, River Falls, AL 36476",Adult,Alabama,N/A,334-222-3510,GTL,Covington,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 17, River Falls, AL 36476"
"30 West Point St  PO Box 1270, Roanoke, AL 36274",Adult,Alabama,amelton@roanokealabama.org,334-863-2099,GTL,Randolph,334-863-7780,"City Jail - Medium",http://roanokealabama.org/pages/?pageID=21,0,"30 West Point St  PO Box 1270, Roanoke, AL 36274"
"1600 26th Ave, Tuscaloosa, AL 35401",Adult,Alabama,ajackson@tuscco.com,205-349-4511,"Securus Tech®",Tuscaloosa,205-349-4514,"County - medium",https://www.tcsoal.org/divisions/jail,547,"1600 26th Ave, Tuscaloosa, AL 35401"
"110 Main St PO Box 128, Rockford, AL 35136",Adult,Alabama,N/A,256-377-4911,GTL,Coosa,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"110 Main St PO Box 128, Rockford, AL 35136"
"59 Patton St PO Box 540, Rogersville, AL 35652",Adult,Alabama,chamber@rogersvillealabama.com,256-247-8863,GTL,Lauderdale,256-247-9117,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"59 Patton St PO Box 540, Rogersville, AL 35652"
"13 East Main St, Samson, AL 36477",Adult,Alabama,N/A,334-898-7118,GTL,Geneva,334-898-2955,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"13 East Main St, Samson, AL 36477"
"1335 Sardis Drive PO Box 310, Section, AL 35771",Adult,Alabama,sectional@farmerstel.com,256-228-4210,GTL,Jackson,256-228-7019,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"1335 Sardis Drive PO Box 310, Section, AL 35771"
"370 First St, Silas, AL 36919",Adult,Alabama,N/A,251-542-9505,GTL,Choctaw,251-542-9716,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"370 First St, Silas, AL 36919"
"22030 6th St PO Box 309, Silverhill, AL 36576",Adult,Alabama,N/A,251-945-5200,GTL,Baldwin,251-945-5199,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"22030 6th St PO Box 309, Silverhill, AL 36576"
"3835 Sipsey Road, Sipsey, AL 35584",Adult,Alabama,N/A,205-648-8754,GTL,Walker,205-648-4127,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"3835 Sipsey Road, Sipsey, AL 35584"
"255 East Lawrence Harris Hwy PO Box 1147, Slocomb, AL 36375",Adult,Alabama,N/A,334-886-3333,GTL,Geneva,334-886-3695,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"255 East Lawrence Harris Hwy PO Box 1147, Slocomb, AL 36375"
"87169 US Hwy 278 PO Box 505, Snead, AL 35952",Adult,Alabama,N/A,205-466-5900,GTL,Blount,205-466-3535,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"87169 US Hwy 278 PO Box 505, Snead, AL 35952"
"PO Box 155, Somerville, AL 35670",Adult,Alabama,N/A,256-778-8282,GTL,Morgan,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 155, Somerville, AL 35670"
"5941 12th Ave East, Tuscaloosa, AL 35405",Juvenile,Alabama,N/A,205-349-3131,GTL,Tuscaloosa,205-349-3196,"County juvenile - low",http://www.doc.alabama.gov/InmateSearch.aspx,30,"5941 12th Ave East, Tuscaloosa, AL 35405"
"PO Box 919, Springville, AL 35146",Adult,Alabama,N/A,205-467-6133,GTL,"St. Clair",205-467-6136,"Police Station - Medium",http://www.springvillealabama.org/index.php/police,0,"PO Box 919, Springville, AL 35146"
"4508 County Road 47, Florence, AL 35634",Adult,Alabama,N/A,256-766-6625,GTL,Lauderdale,N/A,"Police Station - Medium",http://www.stflorianalabama.com/index.php/police-department/,0,"4508 County Road 47, Florence, AL 35634"
"4025 Pope Ave PO Box 425, Steele, AL 35987",Adult,Alabama,N/A,256-538-8145,GTL,"St. Clair",N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"4025 Pope Ave PO Box 425, Steele, AL 35987"
"104 Kentucky Ave, Stevenson, AL 35772",Adult,Alabama,N/A,256-437-3005,GTL,Jackson,256-437-3017,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"104 Kentucky Ave, Stevenson, AL 35772"
"5797 US 278 PO Box 365, Sulligent, AL 35586",Adult,Alabama,N/A,205-698-9111,GTL,Lamar,205-698-8631,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"5797 US 278 PO Box 365, Sulligent, AL 35586"
"416 State St, Sumiton, AL 35148",Adult,Alabama,N/A,205-648-3261,"NCIC Inmate Telephone Services","Jefferson | Walker",205-648-3017,"City Jail - Medium",http://www.thecityofsumiton.com/,0,"416 State St, Sumiton, AL 35148"
"39989 State Hwy 75, Altoona, AL 35952-6564",Adult,Alabama,N/A,205-466-7400,GTL,Blount,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"39989 State Hwy 75, Altoona, AL 35952-6564"
"22957 Sylvania Ave South PO Box 150, Sylvania, AL 35988",Adult,Alabama,N/A,256-638-2204,GTL,DeKalb,256-638-7670,"City Jail - Medium",http://www.sylvaniaalabama.com/police.htm,0,"22957 Sylvania Ave South PO Box 150, Sylvania, AL 35988"
"1469 South County Road 59, Taylor, AL 36301",Adult,Alabama,N/A,334-677-5079,GTL,Houston,334-794-5821,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"1469 South County Road 59, Taylor, AL 36301"
"PO Box 967, Tuscumbia, AL 35674",Adult,Alabama,chieftonylogan@bellsouth.net,256-383-3121,"Securus Tech®",Colbert,256-386-5647,"City Jail - Medium",http://cityoftuscumbia.org/?page_id=83,0,"PO Box 967, Tuscumbia, AL 35674"
"1902 2nd Ave, Jasper, AL 35501",Adult,Alabama,k.godfrey@walkercountysheriff.com,205-302-4874,"NCIC Inmate Telephone Services",Walker,205-302-0321,"County - medium",http://www.walkercountysheriff.com/county-jail.html,250,"1902 2nd Ave, Jasper, AL 35501"
"16 North Seneca Drive, Trinity, AL 35673-6552",Adult,Alabama,N/A,256-353-2474,GTL,Morgan,256-353-3694,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"16 North Seneca Drive, Trinity, AL 35673-6552"
"640 6th St, Triana, AL 35756",Adult,Alabama,N/A,256-772-0152,GTL,Madison,256-464-5099,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"640 6th St, Triana, AL 35756"
"9239 East Commercial Ave, Trafford, AL 35172",Adult,Alabama,N/A,205-647-4751,GTL,Jefferson,205-647-3798,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"9239 East Commercial Ave, Trafford, AL 35172"
"16100 Hwy 17 North PO Box 318, Toxey, AL 36921",Adult,Alabama,N/A,251-843-5222,GTL,Choctaw,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"16100 Hwy 17 North PO Box 318, Toxey, AL 36921"
"16000 Main St PO Box 190, Town Creek, AL 35672",Adult,Alabama,N/A,256-685-3200,GTL,Lawrence,256-685-9777,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"16000 Main St PO Box 190, Town Creek, AL 35672"
"PO Box 608, Thorsby, AL 35171",Adult,Alabama,townofthorsby@centurytel.net,205-646-3575,GTL,Chilton,N/A,"Police Station - Medium",http://www.townofthorsby.com/?q=content/thorsby-police-chief,0,"PO Box 608, Thorsby, AL 35171"
"137 Adams Ave PO Box 127, Thomasville, AL 36784",Adult,Alabama,mstuckey@thomasvilleal.com,334-636-2174,GTL,Clarke,334-636-2171,"City Jail - Medium",http://www.thomasvilleal.com/Police.htm,0,"137 Adams Ave PO Box 127, Thomasville, AL 36784"
"154 Main St PO Box 276, Thomaston, AL 36783",Adult,Alabama,N/A,334-627-3434,GTL,Marengo,334-627-3650,"City Jail - Medium",http://www.townofthomaston.net/community.html#police/fire,0,"154 Main St PO Box 276, Thomaston, AL 36783"
"101 Fonville St PO Box 830687, Tuskegee, AL 36083",Adult,Alabama,lcpatrick@charterinternet.com,334-727-0200,GTL,Macon,334-724-1285,"City Jail - Medium",http://www.tuskegeealabama.org/departments/police.,0,"101 Fonville St PO Box 830687, Tuskegee, AL 36083"
"41 Anderson Stree PO Box 144, Valley Head, AL 35989",Adult,Alabama,N/A,256-635-6814,GTL,DeKalb,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"41 Anderson Stree PO Box 144, Valley Head, AL 35989"
"45 Court St  PO Box 307, Chatom, AL 36518",Adult,Alabama,N/A,251-847-2202,"NCIC Inmate Telephone Services",Washington,251-847-6677,"County - medium",http://wcso.mobileso.com/?page_id=131,80,"45 Court St  PO Box 307, Chatom, AL 36518"
"20 Fob James Drive P.O. Box 186, Valley, AL 36854",Adult,Alabama,N/A,334-756-3131,GTL,Chambers,334-756-4922,"City Jail - Medium",http://www.cityofvalley.com/government/public-safety,0,"20 Fob James Drive P.O. Box 186, Valley, AL 36854"
"PO Box 549, Union Springs, AL 36089",Adult,Alabama,N/A,334-738-3131,GTL,Bullock,334-738-5068,"City Jail - Medium",http://www.unionspringsalabama.com/About.html,0,"PO Box 549, Union Springs, AL 36089"
"25 Florey St, Vincent, AL 35178",Adult,Alabama,N/A,205-672-2261,GTL,Shelby,205-672-7662,"City Jail - Medium",http://www.townofvincent.com/policedepartment.html,0,"25 Florey St, Vincent, AL 35178"
"311 Main St, Wadley, AL 36276",Adult,Alabama,N/A,256-395-2261,GTL,Randolph,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"311 Main St, Wadley, AL 36276"
"215 Main St North, Warrior, AL 35180",Adult,Alabama,rhorn@cityofwarrior.com,205-647-0521,"Securus Tech®",Jefferson,"205-647 4508","City Jail - Medium",http://cityofwarrior.com/police,0,"215 Main St North, Warrior, AL 35180"
"500 Anniston St, Weaver, AL 36277",Adult,Alabama,police@weaver-alabama.org,256-820-0530,GTL,Calhoun,N/A,"Police Station - Medium",http://www.weaver-alabama.org/policedepartment.htm,0,"500 Anniston St, Weaver, AL 36277"
"PO Box 127, Webb, AL 36376",Adult,Alabama,N/A,334-712-0389,GTL,Houston,334-792-1072,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 127, Webb, AL 36376"
"13 West Broad St, Wedowee, AL 36278",Adult,Alabama,N/A,256-357-2121,GTL,Randolph,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"13 West Broad St, Wedowee, AL 36278"
"1139 Main St PO Box 187, West Blockton, AL 35184",Adult,Alabama,N/A,205-938-7842,GTL,Bibb,205-938-7803,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"1139 Main St PO Box 187, West Blockton, AL 35184"
"625 Freedom Road, White Hall, AL 36040",Adult,Alabama,N/A,334-875-5703,GTL,Lowndes,N/A,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"625 Freedom Road, White Hall, AL 36040"
"240 Hwy 265 South, Camden, AL 36726",Adult,Alabama,sherif66@frontiernet.net,334-682-9394,"AmTel Communications",Wilcox,"334-682-9609, 334-682-9425","County - medium",http://www.wilcoxcountysheriff.com/jailinfo.cfm,64,"240 Hwy 265 South, Camden, AL 36726"
"PO Box 94, Woodville, AL 35776",Adult,Alabama,N/A,256-776-2860,GTL,Jackson,256-776-4895,"City Jail - Medium",http://www.doc.alabama.gov/InmateSearch.aspx,0,"PO Box 94, Woodville, AL 35776"
"23513 Hwy 5, Woodstock, AL 35188",Adult,Alabama,N/A,205-938-9790,GTL,Bibb,205-938-0132,"City Jail - Medium",http://www.woodstockalabama.com/policeDepartment.html,0,"23513 Hwy 5, Woodstock, AL 35188"
"565 E Renfroe Rd, Talladega, AL 35160",Adult,Alabama,tdg/execassistant@bop.gov,256-315-4100,"Trulincs - MoneyGram",Talladega,256-315-4495,"federal minimum",http://www.doc.alabama.gov/InmateSearch.aspx,364,"PO Box 2000, Talladega, AL 35160"
"11070 Hwy 14, Aliceville, AL 35442",Adult,Alabama,ali/execassistant@bop.gov,205-373-5000,"Trulincs - MoneyGram",Pickens,205-373-5020,"federal low",http://www.bop.gov/locations/institutions/ali/index.jsp,1074,"PO Box 487, Aliceville, AL 35442"
"11070 Hwy 14, Aliceville, AL 35442",Adult,Alabama,ali/execassistant@bop.gov,205-373-5000,"Trulincs - MoneyGram",Pickens,205-373-5020,"federal minimum",http://www.bop.gov/locations/institutions/ali/index.jsp,254,"PO Box 487, Aliceville, AL 35442"
"423 Blount Ave, Guntersville, AL 35976",Adult,Alabama,N/A,256-582-2034,"TelMate Inmate Calling",Marshall,256-571-7774,"County - medium",http://www.mccpca.com/contact.php,0,"423 Blount Ave, Guntersville, AL 35976"
"4625 McClellan Blvd, Anniston, AL 36204",Juvenile,Alabama,saswine52@gmail.com,256-237-2881,"NCIC Inmate Telephone Services",Calhoun,256-237-3088,"County juvenile - low",http://cvys.net/detention.html,48,"4625 McClellan Blvd, Anniston, AL 36204"
"4625 McClellan Blvd, Anniston, AL 36204",Juvenile,Alabama,jasongranholm@.cableone.net,256-237-2881,"NCIC Inmate Telephone Services",Calhoun,256-237-3088,"Juvenile reentry",http://cvys.net/camp.html,30,"4625 McClellan Blvd, Anniston, AL 36204"
"Fiber St, Huntsville, AL 35801",Adult,Alabama,sheriff@co.madison.al.us,256-519-4800,"Global Tel Link (GTL) - ConnectNetwork",Madison,256-519-4827,"County - medium",http://www.madisoncountysheriffal.org/page.php?id=10,1220,"P.O.Box 2047, Huntsville, AL 35804"
