"Brand Organization Email Extension","Tenant Organization Email Extension","Brand Location Number","Tenant Location Number",Name,Phone,Email,Website,"Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes
britishlegion.org.uk,,,,"Harlow Town RBL",,,,"Radburn Pavilion, Latton Common Rd, Harlow CM18 7GY, UK",,51.7527164,0.1196399,"CM18 7GY","United Kingdom",,Essex,Harlow,"Harlow Town Branch Committee meets the first Monday of every month (unless it falls on a Bank Holiday) commencing 1930 hours, at the Radburn Pavilion in Commonside Road, Harlow. Any member is welcome to attend."
britishlegion.org.uk,,,,"Greens Norton RBL",,,,"10 School Ln, Greens Norton, Towcester NN12 8BU, UK",,52.1425098,-1.0245348,"NN12 8BU","United Kingdom",,Northamptonshire,Towcester,"Greens Norton Branch meets at 8pm on the third  Tuesday of the month, on a bi-monthly basis from January at Greens  Norton British Legion Club."
britishlegion.org.uk,,,,"Gt Wakering & Dist RBL",,,http://www.wakeringrblc.co.uk/,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Hailsham & District RBL",,,,"Vicarage Field, Hailsham BN27 1BG, UK",,50.8634829,0.259905,"BN27 1BG","United Kingdom",,"East Sussex",Hailsham,"The branch meets on the second Tuesday of the month, except January and August, in the Hailsham Club in Vicarage Field. See the meetings page for more information. Click Here."
britishlegion.org.uk,,,,"Halesowen RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Hallamshire RBL",,,,,,,,,"United Kingdom",,,,"The Hallamshire Branch meets at:"
britishlegion.org.uk,,,,"Halton RBL",,,https://www.haltonrbl.co.uk/,"Castle Rd, Halton, Runcorn WA7 2BE, UK",,53.3311111,-2.6947222,"WA7 2BE","United Kingdom",,"Borough of Halton",Runcorn,"Been to a few functions here in the last month and want to say how brilliant I find this place. Cheap drinks, decent food, friendly staff, fab entertainment and everyone was so nice. Very spacious, a great place to meet friends and family. It's our new regular place."
britishlegion.org.uk,,,,"Hardwicke RBL",,,,"Briar Wood, Green Ln, Hardwicke, Gloucester GL2 4QA, UK",,51.8139792,-2.2868386,"GL2 4QA","United Kingdom",,Gloucestershire,Gloucester,"Hardwicke & District Branch meets every second Wednesday of the month (except August) at The Royal British Legion in Green Lane, Hardwicke."
britishlegion.org.uk,,,,"Harpenden RBL",,,,"Royal British Legion, 21 Leyton Rd, Harpenden AL5 2HU, UK",,51.8137796,-0.3558094,"AL5 2HU","United Kingdom",,Hertfordshire,Harpenden,"Harpenden Branch meets at 7:45pm every third Monday of January, April, July & October at the RBL Club Ltd Headquarters,   21 Leyton Road, Harpenden, Herts AL5 2HU."
britishlegion.org.uk,,,,"Hartland RBL",,,,"1 West St, Hartland, Bideford EX39 6BQ, UK",,50.993309,-4.4832448,"EX39 6BQ","United Kingdom",,Devon,Bideford,
britishlegion.org.uk,,,,"Hartley Wintney RBL",,,,,,,,,"United Kingdom",,,,"Branch meets approximately three times annually, but has various social events ( garden party, black tie dinner, casual lunches etc) throughout the year."
britishlegion.org.uk,,,,"Haughley RBL Branch",,,,"football club green Road, Haughley, Stowmarket IP14 3RA, UK",,52.2233056,0.9674047,"IP14 3RA","United Kingdom",,Suffolk,Stowmarket,"We meet the second Thursday of each month at 7.45pm at Haughley United Football club, postcode IP14 3RA."
britishlegion.org.uk,,,,"Hawkhurst RBL",,,,"High Street, Hawkhurst, Cranbrook TN18 4AG, UK",,51.0475315,0.5088962,"TN18 4AG","United Kingdom",,Kent,Cranbrook,
britishlegion.org.uk,,,,"Hayle RBL",,,,,,,,,"United Kingdom",,,,"Branch meets on Mon.Wed.& Fri every week at the Passmore Edwards Institute in Hayle."
britishlegion.org.uk,,,,"Hazel Grove",,,,"The Civic Hall, Stockport, London Rd, Hazel Grove, Stockport SK7 4DF, UK",,53.3795942,-2.1210995,"SK7 4DF","United Kingdom",,"Greater Manchester",Stockport,"Branch meets at 19:30hrs every 2nd Thursday of every 2nd month from January at the Civic Hall in Hazel Grove, SK7 4DF."
britishlegion.org.uk,,,,Headingley,,,,,,,,,"United Kingdom",,,,"We meet every Wednesday evening in the New Headingley Club. Phone the secretary for further details; veterans, serving, and supporters, are very welcome. Official Members meetings are every SECOND Wednesday of each month starting at 7.30pm. The meetings are not long and members usually spend time afterwards to socialise."
britishlegion.org.uk,,,,"Heckmondwike RBL",,,,,,,,,"United Kingdom",,,,"Our Heckmondwike Branch meets at 7.00 pm every 3rd Thursday of the month in the Community Room of St James Church Heckmondwike."
britishlegion.org.uk,,,,"Hartlepool RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 7pm every 3rd Tuesday of each month at Ye Olde Durham’s Social Club."
britishlegion.org.uk,,,,"Hathersage RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Havant RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Hayes (Kent) RBL",,,,"14 Station Hill, Hayes, Bromley BR2 7DJ, UK",,51.374744,0.011643,"BR2 7DJ","United Kingdom",,"Greater London",Bromley,"Hayes Branch meets on a regular basis at the club house in Station Hill, Hayes."
britishlegion.org.uk,,,,"Hayling Island RBL",,,,"Legion Rd, Hayling Island PO11 9ES, UK",,50.7929719,-0.9759148,"PO11 9ES","United Kingdom",,Hampshire,"Hayling Island",
britishlegion.org.uk,,,,"Hazlemere & District RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Headley & District",,,,"Passfield Rd, Liphook GU30 7RU, United Kingdom",,51.1002178,-0.8262721,"GU30 7RU","United Kingdom",,Hampshire,Liphook,"The branch meets at: Passfield Club, Liphook GU30 7RU. (There is no set meeting schedule)."
britishlegion.org.uk,,,,"Heddington and Stockley RBL",,,,,,,,,"United Kingdom",,,,"Branch meets approximately 3 monthly, locally in the village."
britishlegion.org.uk,,,,Hednesford,,,,,,,,,"United Kingdom",,,,"Hednesford Branch meets the 3rd Sunday of the month at 11am.  We meet at Hednesford Ex Serviceman's Club, Anglesey Street, Hednesford."
britishlegion.org.uk,,,,"Helmshore RBL",,,,,,,,,"United Kingdom",,,,"Helmshore Branch meets on the last Wednesday of every month at Sunnybank Social Club, Helmshore from 8:00pm"
britishlegion.org.uk,,,,"Henley In Arden RBL",,,,,,,,,"United Kingdom",,,,"Henley in Arden Branch meets at 7.30pm on the first Tuesday of every month at the White Swan in High Street, Henley in Arden."
britishlegion.org.uk,,,,"Hereford City North RBL",,,,"1 Hinton Rd, Hereford HR2 6BL, UK",,52.0485338,-2.7186371,"HR2 6BL","United Kingdom",,Herefordshire,Hereford,"Hereford City North Branch meets every month at 7.30pm on the last Monday, except August and December When the last Monday is a Bank Holiday the meeting takes place on the previous Monday. The venue is the Hereford Welsh Social Club, 1 Hinton Road Hereford."
britishlegion.org.uk,,,,"Hessle Branch",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"High Wycombe RBL",,,,"11 Cock La, High Wycombe HP13 7DE, UK",,51.6206718,-0.7169838,"HP13 7DE","United Kingdom",,Buckinghamshire,"High Wycombe","High Wycombe Branch meets at 7.30pm every second Monday of every other month at the Riverside Club, Legion Hall, High Wycombe."
britishlegion.org.uk,,,,"Hillingdon & Dist RBL",,,,,,,,,"United Kingdom",,,,"Hillingdon & District Branch meets at the Hillingdon British  Legion in Uxbridge Road, Hillingdon, every four to six weeks."
britishlegion.org.uk,,,,"Holmes Chapel RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Hedon & Dist RBL",,,,"4 Magdalen Gate, Hedon, Hull HU12 8JP, UK",,53.7413535,-0.198075,"HU12 8JP","United Kingdom",,"East Riding of Yorkshire",Hull,"Hedon & District Branch Committee meets at 7.00pm on the third Monday every month in the Committee Room of our Club, 4 Magdalen Gate, Hedon. HU12 8JP."
britishlegion.org.uk,,,,"Hemel Hempstead RBL",,,,"Queensway, Hemel Hempstead HP2 5DF, UK",,51.7587432,-0.4652057,"HP2 5DF","United Kingdom",,Hertfordshire,"Hemel Hempstead","Hemel Hempstead Branch meets at 8:00pm on the third Tuesday of every other month at The Royal British Legion in Queesway, Hemel Hempstead, HP2 5DF."
britishlegion.org.uk,,,,"Henley on Thames RBL",,,https://www.rbl-henley.org/,"Dry Leas, Marlow Rd, Henley-on-Thames RG9 2JA, United Kingdom",,51.5424843,-0.9046899,"RG9 2JA","United Kingdom",,Oxfordshire,Henley-on-Thames,"Henley-on-Thames & Peppard Branch meet on the 3rd Tuesday of each month for lunch preceded by a talk at the Henley Rugby Club, Marlow Rd, Henley-on-Thames, RG9 2JA"
britishlegion.org.uk,,,,Hertford,,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"High Ercall RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Highworth & Dist RBL",,,,,,,,,"United Kingdom",,,,"Highworth & District Branch meet on the first Wednesday of every month in the King and Queen Public House, High Street, Highworth, at 7:30pm."
britishlegion.org.uk,,,,"Histon RBL",,,,"22-24 Saffron Rd, Histon, Cambridge CB24 9LJ, UK",,52.2489802,0.1050684,"CB24 9LJ","United Kingdom",,Cambridgeshire,Cambridge,"The Branch meets at 7pm on the first Monday of each month at the RBL Social Club, Saffron Road Histon CB24 9LJ.  The next branch meetings are as follows."
britishlegion.org.uk,,,,"Holsworthy RBL",,,,"Upcott Field North Road, Holsworthy EX22 6HF, UK",,50.8146456,-4.351128,"EX22 6HF","United Kingdom",,Devon,Holsworthy,"Holsworthy Branch meets at 19:30hrs on the third Wednesday of every month at the Magpie Football & RBL Club in Holsworthy."
britishlegion.org.uk,,,,"Holyhead RBL",,,,"Holyhead LL65 2TF, United Kingdom",,53.3000288,-4.6273844,"LL65 2TF","United Kingdom",,"Isle of Anglesey",Holyhead,"Branch meets at 19:30 every First Wednesday of the month at the Kingsland Community centre, Cyttir RD, LL65 2WH in Holyhead."
britishlegion.org.uk,,,,Honiton,,,,,,,,,"United Kingdom",,,,"Honiton Branch meet at 1930hrs, every 2nd Wednesday of each month at The Bee Hive in Honiton."
britishlegion.org.uk,,,,"Horley RBL",,,,"3 Hearne Cottages, Russ Hill Rd, Charlwood, Horley RH6 0EJ, UK",,51.1540547,-0.2313811,"RH6 0EJ","United Kingdom",,Surrey,Horley,"Horley Branch meets at 7:30pm on the last Tuesday of every month at the Horley & District Constitional Club, 1 Albert Road, Horley."
britishlegion.org.uk,,,,Horsforth,,,,,,,,,"United Kingdom",,,,"Branch meets at 7:30pm every 2nd Tuesday of each month at the Horsforth Conservative Club, Town Street, Horsforth, Leeds, LS18 5BP Except December Tuesday 13th for our Christmas Buffet, all members welcome."
britishlegion.org.uk,,,,"Hounslow RBL",,,,"79 New Heston Rd, Hounslow TW5 0LG, UK",,51.4849922,-0.3785487,"TW5 0LG","United Kingdom",,"Greater London",Hounslow,"The Hounslow Branch meets every 2nd Friday of the month at 8.00pm in Legion Hall Whitton Road."
britishlegion.org.uk,,,,"Huddersfield RBL",,,,"Hanson Ln, Lockwood, Huddersfield HD1 3UW, UK",,53.6314228,-1.7991352,"HD1 3UW","United Kingdom",,"West Yorkshire",Huddersfield,"The Huddersfield Branch of the Royal British Legion meets at 7:30 pm on the second Tuesday of every month at:"
britishlegion.org.uk,,,,"Hunstanton RBL",,,,,,,,,"United Kingdom",,,,"Hunstanton Branch usually meets at 7.30pm on the first Wednesday of every month at the United Services Club in Homefields Road, Hunstanton."
britishlegion.org.uk,,,,"Hurstbourne Tarrant",,,,"Upton Road, Hurstbourne Tarrant, Andover SP11 0BH, United Kingdom",,51.2796222,-1.4546938,"SP11 0BH","United Kingdom",,Hampshire,Andover,"Branch meets Third Friday of the month, RBL Club Hurstbourne Tarrant SP11 0BH"
britishlegion.org.uk,,,,"Holyport & Dist RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,Horbury,,,,,,,,,"United Kingdom",,,,"2nd Monday of the month (excluding November when we meet on the 1st Mon of the month for Remembrance Sunday preparations.)"
britishlegion.org.uk,,,,"Horndon on the Hill RBL",,,,,,,,,"United Kingdom",,,,"Horndon on the Hill Branch meet at 8pm on last Tuesday of the month (except December) at the Welcome Club in Stanford le Hope."
britishlegion.org.uk,,,,Horsham,,,,"Edwin Hall, Chichester Terrace c/o 36 Highlands Road, Horsham, RH13 5LT, Horsham RH12 1DB, UK",,51.0635426,-0.3217058,"RH12 1DB","United Kingdom",,"West Sussex",Horsham,
britishlegion.org.uk,,,,"Hoyland & Dist RBL",,,,"West St, Hoyland, Barnsley S74 9DL, United Kingdom",,53.501039,-1.4437234,"S74 9DL","United Kingdom",,"South Yorkshire",Barnsley,"Hoyland and District Branch meets at 7:30pm every second Wednesday of each month at the Belmont Working Men's Club, West St, Hoyland, Barnsley S74 9DL. Everyone is welcome to attend meetings of the Hoyland Branch. If you are considering becoming a member of the Hoyland Branch do not hestitate and visit us at our next meeting."
britishlegion.org.uk,,,,Hungerford,,,,"20 Church Way, Hungerford RG17 0JU, UK",,51.412072,-1.5198248,"RG17 0JU","United Kingdom",,Berkshire,Hungerford,
britishlegion.org.uk,,,,Huntingdon,,,,"Cricketfield Ln, Ramsey, Huntingdon PE26 1BG, UK",,52.447143,-0.1126571,"PE26 1BG","United Kingdom",,Cambridgeshire,Huntingdon,
britishlegion.org.uk,,,,"Hythe & Saltwood",,,,"St Leonards Road, Hythe CT21 6EN, UK",,51.0690772,1.0800369,"CT21 6EN","United Kingdom",,Kent,Hythe,"Hythe & Saltwood Branch meets at 19:00, on the 3rd Wednesday of every month, except August and December, at the Hythe Sports and Social Club at 2 St Leonards Road, Hythe, Kent, CT21 6EN."
britishlegion.org.uk,,,,"Ilfracombe RBL",,,,"devon, Ilfracombe EX34 8HB, UK",,51.205163,-4.126762,"EX34 8HB","United Kingdom",,Devon,Ilfracombe,
britishlegion.org.uk,,,,"Illogan RBL",,,,,,,,,"United Kingdom",,,,"The IIlogan Branch meets every on the first Tuesday of every month at 8.30pm at the Branch Headquarters in Richards Lane,Illogan near Redruth."
britishlegion.org.uk,,,,"Isleworth RBL",,,,"5-6 North St, Isleworth TW7 6BT, UK",,51.4690651,-0.3250741,"TW7 6BT","United Kingdom",,"Greater London",Isleworth,"Isleworth Branch meets at 7.30pm on the first Monday of the month at 5-6 North Street, Isleworth TW7 6PA."
britishlegion.org.uk,,,,"Ixworth & Dist RBL",,,,,,,,,"United Kingdom",,,,"Ixworth and District Branch meets on the last Thursday of every month at 7:30pm at The Greyhound in Ixworth.  Membership is open to everyone. If you have an interest in the objectives of the Legion and want to help and support for those who have served and their families, come and join us. We welcome men and women of all ages, whether they have served in the Armed Forces or not."
britishlegion.org.uk,,,,"Kedington & District",,,,"3-4 B1061, Kedington, Haverhill CB9 7NR, UK",,52.0933114,0.4809658,"CB9 7NR","United Kingdom",,Suffolk,Haverhill,
britishlegion.org.uk,,,,"Kenilworth RBL",,,,"1 Park Rd, Kenilworth CV8 2GF, UK",,52.3501709,-1.5719683,"CV8 2GF","United Kingdom",,Warwickshire,Kenilworth,
britishlegion.org.uk,,,,"Kimbolton RBL",,,,,,,,,"United Kingdom",,,,"Kimbolton Branch meets every on the first Tuesday of the month at Kimbolton School (CCF Classroom). This is normally a committee meeting."
britishlegion.org.uk,,,,"Kingsbridge RBL",,,,"Western Backway, Kingsbridge TQ7 1QB, UK",,50.2836925,-3.7774983,"TQ7 1QB","United Kingdom",,Devon,Kingsbridge,"Kingsbridge & District Branch meets last Wednesday of each month at RBL The Mill Club in Mill Street, Kingsbridge."
britishlegion.org.uk,,,,"Ilkeston RBL",,,,"Albert St, Ilkeston DE7 5GU, United Kingdom",,52.9692233,-1.3103327,"DE7 5GU","United Kingdom",,Derbyshire,Ilkeston,"The Branch meets at the Flamsteed Center, Albert St., Ilkeston, DE7 5GU on the 2nd Friday of the Month at 1930"
britishlegion.org.uk,,,,"Ilminster RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Ivybridge RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Jackfield RBL",,,,,,,,,"United Kingdom",,,,"Jackfield Branch meets at 11.00am on the first Sunday of eevery other at the Boat Inn in Jackfield."
britishlegion.org.uk,,,,"Kelvedon RBL",,,,,,,,,"United Kingdom",,,,"Kelvedon Branch is a friendly social group, which holds regular committee meetings, as well as various fundraising and social events. And we organise the selling of poppies at Remembrance time in Kelvedon and Feering. We also get together more informally for drinks during the year, to give everyone a chance to meet and get to know the other members."
britishlegion.org.uk,,,,"Kilkeel RBL",,,,"The Harbour, Kilkeel, Newry BT34 4AX, UK",,54.0597343,-5.9943852,"BT34 4AX","United Kingdom",,,Newry,"Kilkeel Branch meets on the first Wednesday of the month from September through to June (except January when it's the second Wednesday) at the Kilkeel Royal British Legion Club Ltd., which is on the quayside of Kilkeel Harbour."
britishlegion.org.uk,,,,"Kimpton RBL",,,,,,,,,"United Kingdom",,,,"Kimpton Branch meets at 7.45pm every other month from January at the Boot Public House in Kimpton."
britishlegion.org.uk,,,,Kingsclere,,,,,,,,,"United Kingdom",,,,"Branch meets at 7pm every 1st Tuesday of the month in Kingsclere. We are in the process of securing a new venue."
britishlegion.org.uk,,,,"Kingswood Hanham RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Lambley RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Lancaster RBL",,,,"30 West Rd, Lancaster LA1 5QG, United Kingdom",,54.0492464,-2.8119497,"LA1 5QG","United Kingdom",,Lancashire,Lancaster,"Branch meets at 20:00hr on the last Wednesday of every month, except December at the Community Centre, Sir Thomas Storey House, Story Avenue, Westfield War Memorial Village, West Road, Lancaster LA1 5PE."
britishlegion.org.uk,,,,Langtoft,,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Lees & District",,,,"1 Princess St, Lees, Oldham OL4 5AG, UK",,53.537718,-2.072941,"OL4 5AG","United Kingdom",,"Greater Manchester",Oldham,"The Lees & District Branch meets at 7.30pm every last Thursday of the month at the RBL Lees Club in Oldham"
britishlegion.org.uk,,,,"Leigh on Sea",,,,,,,,,"United Kingdom",,,,"The Leigh-on-Sea Branch meets at 8pm every 3rd Monday of the month at the Moose Hall in Cranleigh Drive, Leigh-on-Sea,  Essex SS9 2SY. The Moose Hall has a Bar."
britishlegion.org.uk,,,,Leominster,,,,,,,,,"United Kingdom",,,,"Branch meets at 2000 every 2nd Tuesday of the Month at the Leominster Sports & Social Club in South St, Leominster HR6 8JQ."
britishlegion.org.uk,,,,"Leytonstone RBL",,,,,,,,,"United Kingdom",,,,"I’m sure that when our branch is able to meet we will have a moment of reflection at this sad time for the Queen and the Royal Family."
britishlegion.org.uk,,,,"Knutsford RBL",,,,,,,,,"United Kingdom",,,,"Knutsford & District Branch meets bimonthly at the Knutsford Council Office starting January 2023."
britishlegion.org.uk,,,,"Lambourn RBL",,,,"Upper Lambourn Rd, Lambourn, Hungerford RG17 8QD, UK",,51.5100618,-1.5331571,"RG17 8QD","United Kingdom",,Berkshire,Hungerford,"Lambourn Branch meets every month at The Royal British Legion Club in Upper Lambourn Road, Lambourn, Berkshire, RG17 8QD."
britishlegion.org.uk,,,,"Lane End RBL",,,,,,,,,"United Kingdom",,,,"Lane End Branch meets at 07:30pm at the Scout Hut in Wheeler End."
britishlegion.org.uk,,,,"Launceston RBL",,,,"32 Westgate St, Launceston PL15 7AE, UK",,50.6354334,-4.3629557,"PL15 7AE","United Kingdom",,Cornwall,Launceston,
britishlegion.org.uk,,,,"Lee on Solent RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,Leigh,,,,"High St, Leigh, Tonbridge TN11 8RL, UK",,51.1954598,0.2125279,"TN11 8RL","United Kingdom",,Kent,Tonbridge,"Leigh Branch meets at 19.00 every third Thursday of the month at Leigh RUFC, Round Ash Park/Hand La, Leigh WN7 3NA."
britishlegion.org.uk,,,,"Leighton Buzzard RBL",,,,"Thrift Rd, Heath and Reach, Leighton Buzzard LU7 0AX, UK",,51.9463498,-0.662124,"LU7 0AX","United Kingdom",,"Central Bedfordshire","Leighton Buzzard","Leighton Buzzard Branch meets at 7.30pm on 1st Thursday of each month at The Royal British Legion Club, West Street Leighton Buzzard Beds. LU7 1DA"
britishlegion.org.uk,,,,"Letchworth Gdn City RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Limavady RBL",,,,,,,,,"United Kingdom",,,,"Limavady Branch meets at 8.00 p.m. every third Tuesday of the month at the United Services Club, Roe Mill Road in Limavady."
britishlegion.org.uk,,,,"Lisburn RBL",,,,"2 Sackville St, Lisburn BT27 4AB, UK",,54.5137887,-6.0424681,"BT27 4AB","United Kingdom",,"Lisburn and Castlereagh",Lisburn,"Branch meets at 8 pm every second Tuesday Sep to June at the Lisburn RBL in Sackville Street,Lisburn."
britishlegion.org.uk,,,,Liss,,,,"Rake Rd, Liss GU33 7EF, UK",,51.0426664,-0.8884959,"GU33 7EF","United Kingdom",,Hampshire,Liss,"Branch meets at:"
britishlegion.org.uk,,,,"Little Gaddesden RBL",,,,"Church Rd, Little Gaddesden, Berkhamsted HP4 1NZ, United Kingdom",,51.8129583,-0.5564066,"HP4 1NZ","United Kingdom",,Hertfordshire,Berkhamsted,"The Committee meets in the Centenary Hall, HP4 1NX or the Thomas Field Hall, HP4 1NZ (both in Church Road, Little Gaddesden) once per Quarter on Mondays at 5.30pm."
britishlegion.org.uk,,,,"Littleworth & District",,,,,,,,,"United Kingdom",,,,"Branch meets at1830 every month at the Norton Parish Hall in Littleworth."
britishlegion.org.uk,,,,"Llandrinio RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Llantwit Major RBL Branch",,,,"Pound Plaza, Llantwit Major CF61 1PP, UK",,51.4082787,-3.4808053,"CF61 1PP","United Kingdom",,"Vale of Glamorgan","Llantwit Major","Branch meets at Llantwit Major Rugby Club @ 19:00hrs every 2nd Monday of each month"
britishlegion.org.uk,,,,"Long Eaton RBL",,,,,,,,,"United Kingdom",,,,"Long Eaton Branch meets on the second and last Sunday of every month at the Curzon Club in Bennett Street, Long Eaton."
britishlegion.org.uk,,,,"Lindfield RBL",,,,,,,,,"United Kingdom",,,,"The Lindfield Branch Committee meets four times a year. We meet at the Tiger in the High Street."
britishlegion.org.uk,,,,"Liskeard RBL",,,,"Renarth/Barn St, Liskeard PL14 4BL, UK",,50.4528781,-4.4648696,"PL14 4BL","United Kingdom",,Cornwall,Liskeard,"Liskeard Branch meets at 7.00pm on the first Thursday of every month at the RBL Club in Barn Street, Liskeard."
britishlegion.org.uk,,,,"Little Common RBL",,,,"Meads Ave, Little Common, Bexhill, Bexhill-on-Sea TN39 4SZ, UK",,50.8429099,0.4331226,"TN39 4SZ","United Kingdom",,"East Sussex",Bexhill-on-Sea,"The Branch Committee meets at 10.00am on the first Tuesday of the month at the Club in Meads Avenue, Little Common."
britishlegion.org.uk,,,,"Littleport RBL",,,,,,,,,"United Kingdom",,,,"Littleport Branch committee meets on the second Thursday of the month at 19.30 hours, at The Barn,Main Street car park, Littleport."
britishlegion.org.uk,,,,"Llandovery RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 1900 on the Last Thursday of every Month at Rugby Club in Llandovery."
britishlegion.org.uk,,,,"llandudno RBL",,,,"The Royal British Legion, 7 Vaughan St, Llandudno LL30 1AB, United Kingdom",,53.321084,-3.8257437,"LL30 1AB","United Kingdom",,"Conwy Principal Area",Llandudno,"Llandudno Branch meets at the Ex-Services Club, Vaughan Street, Llandudno, LL30 1AB every 3rd Monday of the month at 19:30"
britishlegion.org.uk,,,,"Londonderry RBL",,,,"33 Iona Terrace, Londonderry BT47 6EY, UK",,54.9985961,-7.3064565,"BT47 6EY","United Kingdom",,"Derry and Strabane",Londonderry,"Londonderry Branch meets every second Tuesday of the month at the Freemasons Hall, Bishop Street, Londonderry."
britishlegion.org.uk,,,,"Long Melford RBL",,,,"Cordell Rd, Long Melford, Sudbury CO10 9EH, UK",,52.0767339,0.7193188,"CO10 9EH","United Kingdom",,Suffolk,Sudbury,"Long Melford Branch meets at Cordell Rd, Long Melford CO10 9EH."
britishlegion.org.uk,,,,"Looe RBL",,,,"C/o Looe Social Club, Quay Road, The Quay, Looe, West Looe PL13 2BU, UK",,50.3540221,-4.4562256,"PL13 2BU","United Kingdom",,Cornwall,"West Looe","Looe Branch meets on the first monday of every month, starting sharp at 7.30pm, in Looe Social Club, Quay Road, West Looe PL13 2BU."
britishlegion.org.uk,,,,"Loughbrickland RBL",,,,,,,,,"United Kingdom",,,,"Loughbrickland Branch meets every Third Tuesday at the Loughbrickland Branch RBL."
britishlegion.org.uk,,,,"Lowestoft & District RBL",,,,"Regent Rd, Lowestoft NR32 1PA, UK",,52.4781543,1.752686,"NR32 1PA","United Kingdom",,Suffolk,Lowestoft,"Lowestoft Branch meets at 7.30 pm on the last Thursday of every month at the Lord Kitcheners, 10 Kirkley Cliff, Lowestoft, NR33 0BY."
britishlegion.org.uk,,,,"Lyme Regis RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Lymm and District",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Lytchett United RBL",,,,,,,,,"United Kingdom",,,,"Meeting times for the Lytchett United Branch will be published when appropriate. The Branch Committee meets at 8pm on the second Tuesday of every month at the Lytchett United Royal British Legion Club, 93 Dorchester Road, Upton, Poole."
britishlegion.org.uk,,,,"Mablethorpe RBL",,,,,,,,,"United Kingdom",,,,"Mablethorpe & District Branch meets at 7:30pm on the 1st Wednesday of every month (except August) at the Conservative Club in Victoria Road Mablethorpe."
britishlegion.org.uk,,,,"Madeley RBL Branch",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Lostock Hall RBL",,,,"34 Brownedge Rd, Lostock Hall, Preston PR5 5AD, UK",,53.7270675,-2.6900082,"PR5 5AD","United Kingdom",,Lancashire,Preston,
britishlegion.org.uk,,,,"Loughton RBL",,,,"118 Church Hill, Loughton IG10 1LH, UK",,51.6546623,0.0646225,"IG10 1LH","United Kingdom",,Essex,Loughton,
britishlegion.org.uk,,,,"Lurgan & Brownlow RBL Branch",,,,"8-10 Union Street, Lurgan, Craigavon BT66 8DY, UK",,54.4608758,-6.3318605,"BT66 8DY","United Kingdom",,"Armagh City, Banbridge and Craigavon",Craigavon,
britishlegion.org.uk,,,,"Lymington RBL",,,,"22A High St, Lymington SO41 9AD, UK",,50.7583274,-1.5398489,"SO41 9AD","United Kingdom",,Hampshire,Lymington,
britishlegion.org.uk,,,,"Lyndhurst RBL",,,,,,,,,"United Kingdom",,,,"Lyndhurst Branch meets at 7:30pm quarterly at the Workmen's Club in Lyndhurst High Street."
britishlegion.org.uk,,,,"Lytham & Ansdell",,,,"309 Church Rd, St Anne's, Lytham St Annes, Lytham Saint Annes FY8 3NP, UK",,53.749822,-3.0014239,"FY8 3NP","United Kingdom",,Lancashire,"Lytham Saint Annes","Branch meets at 7pm on the first Wednesday of January, April, July and October (AGM).  Meetings are held at Clifton Gardens, 309 Church Road, Lytham St Annes, Lancashire. FY8 3NP."
britishlegion.org.uk,,,,"Macclesfield RBL",,,,"76 Chestergate, Macclesfield SK11 6DY, UK",,53.2608002,-2.1292904,"SK11 6DY","United Kingdom",,"Cheshire East",Macclesfield,"Our Branch meets at the Branch HQ, 76 Chestergate, Macclesfield at 1900 (Nov - Mar) and at 2000 (APR - Oct), on 4th Wednesday of every month except in December where no meeting takes place."
britishlegion.org.uk,,,,"Magherafelt RBL",,,,,,,,,"United Kingdom",,,,
